Reaction ID	Rule	Aligned smarts	Reaction center
673	rule0846	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)CN.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.NCC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21, 22), (2,), (17, 15))
693	rule0187	O=C(O)Cc1c[nH]c2ccccc12.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=C=O.O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(O)C(=O)Cc1c[nH]c2ccccc12.O=O	((1, 2), (3, 4, 5, 6, 7, 47), (1, 0), (0,))
713	rule0301	NCC(=O)O.Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2.O>>NC(CO)C(=O)O.Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2	((1,), (8, 9, 10), (0,))
734	rule0024	N=C(N)NCCCC(N)C(=O)O>>N=C(N)NCCCCN.O=C=O	((7, 9, 11),)
755	rule0385	NC(=O)CC(N)C(=O)O.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>N.NC(CC(=O)O)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((1, 0), (2,), (17, 15))
798	rule0043	*OC1C(COP(*)(=O)O)OC(n2ccc(=O)[nH]c2=O)C1O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>*OC1C(COP(*)(=O)O)OC(n2cc(C)c(=O)[nH]c2=O)C1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((14,), (0, 1))
821	rule0012	CC(=O)O.*C(O)CC(=O)OC1C(N)C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C1O>>*C(O)CC(=O)OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C1NC(C)=O.O	((1, 3), (9,))
886	rule0041	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CC(=O)NC(CCC(=O)O)C(=O)O>>CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.NC(CCC(=O)O)C(=O)O	((47,), (1, 3))
947	rule0012	O=CO.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OC1OCC(N)C(O)C1O>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OC1OCC(NC=O)C(O)C1O.O	((1, 2), (64,))
992	rule0001	CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)C4O)C3NC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCC.Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1>>CC(=O)NC1C(O)CC(OP(=O)(O)OCC2OC(n3ccc(N)nc3=O)C(O)C2O)(C(=O)O)OC1C(O)C(O)CO.CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3NC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCC	((52, 51), (12,))
1057	rule0329	*NC(CCCCNC(=O)CCCCC(S)CCSC(=O)C(C)C)C(*)=O.O=C=O>>*NC(CCCCNC(=O)CCCCC1CCSS1)C(*)=O.CC(C)C(=O)C(=O)O	((15, 19, 18), (1, 0))
1078	rule0347	CC(C)(O)C(O)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>CC(=O)C(C)(O)C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1	((0, 1, 4, 3), (3, 4, 5, 6, 7, 47))
1098	rule0224	N=C(N)NCCS(=O)(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>N=C(NCCS(=O)(=O)O)NP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((2,), (22, 23))
1120	rule0039	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.O=C(O)CCC(=O)c1ccccc1C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)c1ccccc1C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((47,), (1, 2), (18, 15))
1163	rule0300	Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2.NC(CO)C(=O)O>>NCC(=O)O.Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2.O	((8, 11), (1, 2, 3))
1184	rule0813	Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1.O=C=O.O=P(O)(O)OP(=O)(O)O>>Cc1nc(C(=O)O)sc1CCOP(=O)(O)O.Cc1ncc(COP(=O)(O)OP(=O)(O)O)c(N)n1	((5, 6, 7), (1, 0), (2,))
1205	rule0123	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC.CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC>>CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCNC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC.CCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C	((15, 17), (30,))
1227	rule0329	*NC(CCCCNC(=O)CCCCC(S)CCSC(=O)CCC(=O)O)C(*)=O.O=C=O>>*NC(CCCCNC(=O)CCCCC1CCSS1)C(*)=O.O=C(O)CCC(=O)C(=O)O	((15, 19, 18), (1, 0))
1249	rule0153	CSCCC(=O)C(=O)COP(=O)(O)O>>CSCCC(=O)C(O)=COP(=O)(O)O	((8, 6, 7),)
1310	rule0889	CC1=C2C=C(C(C)C)CCC2(C)CCC1.O=P(O)(O)OP(=O)(O)O>>CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O	((5, 4, 3, 2, 10, 12), (2,))
1331	rule0002	CCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	((5, 6), (3, 4, 5, 6, 7, 43))
1397	rule0043	*OC1C(COP(*)(=O)O)OC(n2ccc(N)nc2=O)C1O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>*OC1C(COP(*)(=O)O)OC(n2cc(C)c(N)nc2=O)C1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((14,), (0, 1))
1417	rule0382	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.*NC(CSC(=O)CCCCCCCCCCCCCCCCC)C(*)=O>>*NC(CS)C(*)=O.CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	((47,), (5, 4))
1460	rule0284	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS)C(*)=O.*C(O)CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(=O)CC(*)O>>*C(O)CC(=O)OC1C(N)C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C1O.*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(*)O)C(*)=O	((25,), (4, 6))
1480	rule0274	CC(=O)C(C)(O)C(=O)O.O=C=O>>CC(=O)C(=O)O.CC(=O)C(=O)O	((1, 3, 5), (1, 0))
1521	rule0038	CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCC=CCCCCCCCC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((17, 19), (2,), (17, 15))
1544	rule0039	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.O=C(O)C=CC=Cc1ccc2c(c1)OCO2.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CC=Cc1ccc2c(c1)OCO2.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((47,), (1, 2), (18, 15))
1565	rule0024	O=C(O)CC(=O)C(=O)O>>CC(=O)C(=O)O.O=C=O	((3, 1, 2),)
1609	rule0090	NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O.O>>NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O.O=CO	((10, 9), (0,))
1630	rule0023	NCCCCC(N)C(=O)O.O=C=O>>NC(CCCC(N)C(=O)O)C(=O)O	((1,), (1, 0))
1651	rule0268	NC(CCC(=O)OP(=O)(O)O)C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.NC(CCC=O)C(=O)O.O=P(O)(O)O	((4, 6), (3, 4, 5, 45, 46, 47))
1673	rule0029	O=c1nc2n(CC(O)C(O)C(O)CO)c3cc(O)ccc3cc-2c(=O)[nH]1.CC(OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)C(O)C1O)C(=O)O>>CC(OP(=O)(O)OCC(O)C(O)C(O)Cn1c2nc(=O)[nH]c(=O)c-2cc2ccc(O)cc21)C(=O)O.Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((13,), (6, 3))
1696	rule0006	*NC(CCC(=O)O)C(*)=O.CO>>*NC(CCC(=O)OC)C(*)=O.O	((5, 7), (1,))
1718	rule0216	O.*C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1>>*C1CC(O)C(COP(=O)(O)O)O1.O=P(O)(O)OP(=O)(O)O	((0,), (11, 8))
1739	rule0021	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCCCC>>CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O.CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	((47,), (29, 28))
1759	rule0015	CC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CC(=O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((3,), (22, 23))
1779	rule0001	*C(=O)NC(COC1OCC(O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC.CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C>>*C(=O)NC(CO)C(O)C=CCCCCCCCCCCCCC.CC(C)CCCC(C)C1CCC2C3CC=C4CC(OC5OCC(O)C(O)C5O)CCC4(C)C3CCC12C	((7, 6), (18,))
1821	rule0001	CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(O)COC(=O)CCCCCCCCCCCCCCCCC.O=P(O)(OCC(O)CO)OCC(O)CO>>CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO.CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO	((17, 19), (8,))
1883	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCC(=O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CCC(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	((3, 4, 5, 41, 42, 43), (51, 52))
1903	rule0039	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((47,), (19, 21), (18, 15))
1969	rule0004	CC1Cc2c3c(cc(O)c2C(=O)O1)OC1(C)CCC2C(C)(C)C(O)CCC2(C)C1C3.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=O>>CC1Cc2c3c(cc(O)c2C(=O)O1)OC1(C)C(O)CC2C(C)(C)C(O)CCC2(C)C1C3.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O	((16,), (3, 4, 5, 45, 46, 47), (0, 1))
1989	rule0006	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C.*OC1C(COP(=O)(O)O)OC(*)C1O>>*OC1C(COP(=O)(O)OC2C(COP(=O)(O)OP(=O)(O)OCC(O)C(O)C(O)Cn3c4nc(=O)[nH]c(=O)c-4nc4cc(C)c(C)cc43)OC(n3cnc4c(N)ncnc43)C2O)OC(*)C1O.O	((47, 48), (8,))
1989	rule0124	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C.*OC1C(COP(=O)(O)O)OC(*)C1O>>*OC1C(COP(=O)(O)OC2C(COP(=O)(O)OP(=O)(O)OCC(O)C(O)C(O)Cn3c4nc(=O)[nH]c(=O)c-4nc4cc(C)c(C)cc43)OC(n3cnc4c(N)ncnc43)C2O)OC(*)C1O.O	((48,), (8, 6))
2009	rule0090	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCC)C(*)=O.O>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS)C(*)=O.CCCCCCCCCC(=O)O	((26, 25), (0,))
2030	rule0020	CCCCCC=CCC=CCC=CCCCCC(=O)O.O>>CCCCCC=CCC(O)CCC=CCCCCC(=O)O	((8, 9), (0,))
2050	rule0012	CC(=O)O.NC1C(O)OC(COP(=O)(O)O)C(O)C1O>>CC(=O)NC1C(O)OC(COP(=O)(O)O)C(O)C1O.O	((1, 3), (0,))
