Reaction ID	Rule	Aligned smarts	Reaction center
337	rule0016	O.*NC(C(*)=O)C(C)OP(=O)(O)O>>*NC(C(*)=O)C(C)O.O=P(O)(O)O	((0,), (8, 9))
379	rule0028	CC(C)C(C(=O)O)C(O)C(=O)O>>CC(C)C(O)(CC(=O)O)C(=O)O	((1, 3, 7),)
423	rule0193	*OC1C(COP(*)(=O)O)OC(n2ccc(=O)[nH]c2=O)C1O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1>>*OC1C(COP(*)(=O)O)OC(N2CCC(=O)NC2=O)C1O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	((13, 14, 15, 17, 18, 12), (3, 4, 5, 45, 46, 47))
445	rule0007	*NC(CC(=O)NC1OC(CO)C(OC2OC(CO)C(OC3OC(COC4OC(COC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(O)C(OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5O)C4O)C3O)C(O)C2NC(C)=O)C(O)C1NC(C)=O)C(*)=O.O>>*NC(CC(=O)NC1OC(CO)C(OC2OC(CO)C(OC3OC(COC4OC(COC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(O)C(OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C4O)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(OC5OC(CO)C(O)C(O)C5O)C4O)C3O)C(O)C2NC(C)=O)C(O)C1NC(C)=O)C(*)=O.OCC1OC(O)C(O)C(O)C1O	((123, 124), (0,))
466	rule0010	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.*OC1C(COP(*)(=O)O)OC(n2ccc(=O)[nH]c2=O)C1OC>>*OC1C(COP(*)(=O)O)OC(n2ccc(=O)[nH]c2=O)C1O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((14,), (22, 21))
508	rule0124	Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1.O=P(O)(O)OC1OC(CO)C(O)C(O)C1O>>Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1.O	((15,), (2, 1))
528	rule0215	CNc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O>>CNc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.O	((18,), (2, 1))
549	rule0383	*NC(CCCCNC(=O)CCCCC(S)CCS)C(*)=O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O>>*NC(CCCCNC(=O)CCCCC(S)CCSC(=O)CCC(=O)O)C(*)=O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS	((18,), (48, 47))
572	rule0006	*C(=O)O.*C(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C>>*C(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(*)=O.O	((1, 3), (6,))
593	rule0002	OCC1OC(O)C(O)C(O)C1O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=CC1OC(O)C(O)C(O)C1O	((1, 0), (3, 4, 5, 6, 7, 47))
614	rule0050	CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)O.CC(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)O	((41, 43), (2,), (22, 19))
655	rule0007	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC.O>>CCCCCCCCC=CCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC	((21, 80), (0,))
676	rule0012	CC(=O)O.Nc1cc[nH]c(=O)n1>>CC(=O)Nc1cc[nH]c(=O)n1.O	((1, 3), (0,))
716	rule0028	O=CC(O)C(O)CC(=O)C(=O)O>>O=C(O)C(=O)CC(O)C(=O)CO	((1, 2, 4),)
716	rule0250	O=CC(O)C(O)CC(=O)C(=O)O>>O=C(O)C(=O)CC(O)C(=O)CO	((2, 3, 1, 0),)
778	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.*NC(Cc1ccc(OP(=O)(O)O)cc1)C(*)=O>>*NC(Cc1ccc(O)cc1)C(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21,), (8, 9))
825	rule0170	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.O=P(O)(O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.O=C(O)CCC(=O)O	((48, 47), (19,), (2, 1))
846	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.CCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O>>CCCCCCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	((3, 4, 5, 41, 42, 43), (13, 14))
910	rule0011	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.*OC1C(COP(*)(=O)O)OC(*)C1O>>*OC1C(COP(*)(=O)O)OC(*)C1OC.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((0, 1), (14,))
995	rule0443	O=C(O)COP(=O)(O)O.O=C(O)C(O)COP(=O)(O)O>>O=C(COP(=O)(O)O)C(O)C(O)COP(=O)(O)O.O=O	((1, 2), (1, 0))
1016	rule0085	Nc1c(O)cccc1C(=O)CC(N)C(=O)O.O>>CC(N)C(=O)O.Nc1c(O)cccc1C(=O)O	((8, 10), (0,))
1039	rule0022	CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CCCCCCCCCCO>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCC=CCCCCCCCC(=O)OCCCCCCCCCC	((17, 19), (10,))
1060	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O>>CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	((3, 4, 5, 41, 42, 43), (19, 20))
1101	rule0016	O.O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O>>O=P(O)(O)O.O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	((0,), (4, 1))
1123	rule0029	O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1.CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O>>CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)O	((12,), (10, 7))
1145	rule0015	CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(=O)CCCCCCCC=CCC=CCCCCC.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CCCCCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(=O)CCCCCCCC=CCC=CCCCCC.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((32,), (22, 23))
1166	rule0070	CC(O)C(O)CC(=O)C(=O)O.O>>CC(O)C(O)C(O)C(O)C(=O)O	((5, 6, 7), (0,))
1187	rule0074	O=C(O)CO.O=O>>O=CC(=O)O.OO	((3, 4), (0, 1))
1230	rule0051	O=C(CO)COP(=O)(O)O.CC(O)C=O>>CC(O)C(O)C(O)C(=O)COP(=O)(O)O	((2,), (3, 4))
1252	rule0836	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)CCC(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.NC(C=O)CCC(=O)O	((23, 22), (3, 4, 5, 45, 46, 47))
1292	rule0156	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(O)CCC(=O)C(=O)O.NCCCCC(N)C(=O)O>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O.O	((3, 4, 5, 45, 46, 47), (5, 6), (0,))
1314	rule0080	NCC(=O)COP(=O)(O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C=O>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.NC(C(=O)O)C(O)COP(=O)(O)O	((1, 2, 3), (3, 4, 5, 41, 42, 43), (1, 0))
1335	rule0044	*c1c(*)c(*)c(C2Oc3c(*)c(*)c(*)c(*)c3C(=O)C2O)c(*)c1*.O=C(O)CCC(=O)O.O=C=O>>*c1c(*)c(*)c(C2CC(=O)c3c(*)c(*)c(*)c(*)c3O2)c(*)c1*.O=C(O)CCC(=O)C(=O)O.O=O	((21, 22), (1, 2), (1, 0))
1357	rule0011	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.*OC1C(COP(*)(=O)O)OC(n2cnc3c(=O)[nH]c(N)nc32)C1O>>*OC1C(COP(*)(=O)O)OC(n2cnc3c(=O)[nH]c(N)nc32)C1OC.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((0, 1), (24,))
1379	rule0028	O=CC(O)C(O)C(O)C(O)C(=O)O>>O=C(O)C(O)C(O)C(O)C(=O)CO	((1, 2, 4),)
1379	rule0250	O=CC(O)C(O)C(O)C(O)C(=O)O>>O=C(O)C(O)C(O)C(O)C(=O)CO	((2, 3, 1, 0),)
1420	rule0015	OCC1OC(O)C(O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	((5,), (22, 23))
1463	rule0015	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((22,), (22, 23))
1483	rule0002	O=P(O)(O)OCC(O)CO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(CO)COP(=O)(O)O	((6, 7), (3, 4, 5, 6, 7, 47))
1524	rule0006	*C(=O)O.*C(=O)OC(CO)COP(=O)(O)OCC(O)CO>>*C(=O)OCC(COP(=O)(O)OCC(O)CO)OC(*)=O.O	((1, 3), (6,))
1568	rule1117	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(C)=O)C(*)=O.O=C=O>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)C(*)=O.CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	((47,), (28, 29), (1, 0))
1589	rule0007	CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCCC.O>>CCCCCCCCC=CCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COP(=O)(O)OCC(O)CO	((17, 19), (0,))
1612	rule0036	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.*C1C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)OC4C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OC(n5cnc6c(N)ncnc65)C4O)OC(n4cnc5c(N)ncnc54)C3O)OC(n3cc(C)c(=O)[nH]c3=O)C2O)OC(n2cnc3c(N)ncnc32)C1O>>*C1C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)OC4C(COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC5OC(n6cnc7c(=O)[nH]c(N)nc76)C(O)C5O)OC(n5cnc6c(N)ncnc65)C4O)OC(n4cnc5c(N)ncnc54)C3O)OC(n3cc(C)c(=O)[nH]c3=O)C2O)OC(n2cnc3c(N)ncnc32)C1O.O=P(O)(O)OP(=O)(O)O	((19,), (32, 29))
1612	rule0104	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.*C1C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)OC4C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OC(n5cnc6c(N)ncnc65)C4O)OC(n4cnc5c(N)ncnc54)C3O)OC(n3cc(C)c(=O)[nH]c3=O)C2O)OC(n2cnc3c(N)ncnc32)C1O>>*C1C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)OC4C(COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC5OC(n6cnc7c(=O)[nH]c(N)nc76)C(O)C5O)OC(n5cnc6c(N)ncnc65)C4O)OC(n4cnc5c(N)ncnc54)C3O)OC(n3cc(C)c(=O)[nH]c3=O)C2O)OC(n2cnc3c(N)ncnc32)C1O.O=P(O)(O)OP(=O)(O)O	((11, 12), (39,))
1634	rule0070	CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(C)C(=O)C1O.O>>CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O	((33, 34, 35), (0,))
1655	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.Cc1ncc(COP(=O)(O)O)c(N)n1>>Cc1ncc(CO)c(N)n1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21,), (6, 7))
1677	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C(O)C(=O)C(O)COP(=O)(O)O>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=C(O)C(O)C(O)COP(=O)(O)O	((3, 4, 5, 41, 42, 43), (3, 4))
1700	rule0098	O=P(O)(O)OC1OC(CO)C(O)C1O.Nc1nc2[nH]cnc2c(=O)[nH]1>>Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1.O=P(O)(O)O	((5, 4), (4,))
1721	rule0085	O=C(O)C=CC(=O)CC(=O)CC(=O)O.O>>CC(=O)CC(=O)O.O=C(O)C=CC(=O)O	((5, 7), (0,))
1742	rule0054	O=C(O)C=CC(=CC(=O)O)C(=O)O>>O=C(O)c1ccc(O)c(O)c1.O=O	((0, 1, 3, 4, 5, 6, 7, 8),)
1742	rule1210	O=C(O)C=CC(=CC(=O)O)C(=O)O>>O=C(O)c1ccc(O)c(O)c1.O=O	((0, 1, 3, 4, 5, 6, 7, 8, 9),)
1762	rule0079	CC(CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C.CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C>>CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C.CC(CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C	((4, 6), (4, 6))
1804	rule0007	CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)CO.O>>CCCCCC=CCC=CCCCCCCCC(=O)O.OCC(O)CO	((17, 19), (0,))
1824	rule0019	CCCCCC=CCC(O)CCCCCCCCC(=O)O>>CCCCCC=CCC=CCCCCCCCC(=O)O.O	((10, 8, 9),)
1844	rule0457	C=C(OC1C=C(C(=O)O)C=CC1N)C(=O)O>>CC(=O)C(=O)O.Nc1ccc(C(=O)O)cc1	((11, 3, 2, 1, 0),)
1886	rule0019	*C(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O>>*C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O	((3, 1, 2),)
1906	rule0026	O=CCCCC(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(O)CCCC(=O)O	((1,), (3, 4, 5, 6, 7, 47), (0,))
1951	rule0813	O=C(O)c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1.O=C=O.O=P(O)(O)OP(=O)(O)O>>O=C(O)c1cccnc1C(=O)O.O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O	((8, 7, 21), (1, 0), (2,))
1972	rule0012	*C(=O)O.*C(N)C(=O)O>>*C(=O)NC(*)C(=O)O.O	((1, 3), (2,))
