Reaction ID	Rule	Aligned smarts	Reaction center
620	rule0006	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.NCC(=O)O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)CN.O	((21, 22), (4,))
640	rule0062	CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CCCCCCCCCCCCCCCCCCOCC(O)COP(=O)(O)OCC[N+](C)(C)C>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(C)=O	((1, 3), (21,))
661	rule0125	O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O	((0,), (16, 13))
682	rule0257	O=C(O)C=Cc1c[nH]cn1.N>>NC(Cc1c[nH]cn1)C(=O)O	((3, 4), (0,))
702	rule0036	*NC(Cc1ccc(O)cc1)C(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*NC(Cc1ccc(OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)cc1)C(*)=O.O=P(O)(O)OP(=O)(O)O	((8,), (18, 15))
723	rule0351	CCCCCCCCCCCCCCC(=O)O.O=C=O.O>>CCCCCCCCCCCCCCC(O)C(=O)O.O=O	((14, 15), (1, 0), (0,))
743	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.*C(*)=O>>*C(*)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	((3, 4, 5, 41, 42, 43), (1, 3))
785	rule0062	CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.*NC(CO)C(*)=O>>*NC(COC(C)=O)C(*)=O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS	((1, 3), (4,))
807	rule0027	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.*C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OCC(N*)C(*)=O>>*CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OCC(N*)C(*)=O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	((3, 4, 5, 41, 42, 43), (1, 2))
853	rule0007	*C(N)C(=O)OC1C(COP(*)(=O)O)OC(n2cnc3c(N)ncnc32)C1O.O>>*C(N)C(=O)O.*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((3, 5), (0,))
873	rule0329	*NC(CCCCNC(=O)CCCCC(S)CCSC(C)=O)C(*)=O.O=C=O>>*NC(CCCCNC(=O)CCCCC1CCSS1)C(*)=O.CC(=O)C(=O)O	((15, 19, 18), (1, 0))
895	rule0105	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOCC(O)COP(=O)(O)O.O=P(O)(O)OP(=O)(O)O>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O.O=P(O)(O)OCC(O)CO	((34, 35), (2,))
936	rule1058	CC1NC(=O)NC1CCCCCC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)O>>CC(N)C(N)CCCCCC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.O=C=O	((2, 3, 5), (21,), (2, 1))
957	rule0015	*C(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*C(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O)OC(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((18,), (22, 23))
981	rule0070	O=C(O)C(=O)CC(O)C(O)CO.O>>O=C(O)C(O)C(O)C(O)C(O)CO	((5, 3, 4), (0,))
1001	rule0028	O=C(CO)C(O)CO>>O=CC(O)C(O)CO	((2, 1, 4),)
1001	rule0250	O=C(CO)C(O)CO>>O=CC(O)C(O)CO	((2, 3, 1, 0),)
1022	rule0001	CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O.*NC(COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1NC(C)=O)C(*)=O>>*NC(COC1OC(COC2OC(CO)C(O)C(O)C2NC(C)=O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1NC(C)=O)C(*)=O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((5, 6), (9,))
1066	rule0105	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOCC(COP(=O)(O)O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C.O=P(O)(O)OP(=O)(O)O>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOCC(O)COP(=O)(O)O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O	((30, 29), (2,))
1172	rule0017	O=C(O)CO.O=P(O)(O)O>>O.O=C(O)COP(=O)(O)O	((4,), (2, 1))
1193	rule0279	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O.CCCCCC1OC1C=CC(O)CC=CCC=CCCCC(=O)O>>CCCCCC(O)C(C=CC(O)CC=CCC=CCCCC(=O)O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O	((9,), (7, 6))
1258	rule0018	*OC1C(COP(*)(=O)O)OC(N2CCC(=O)NC2=O)C1O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>*OC1C(COP(*)(=O)O)OC(n2ccc(=O)[nH]c2=O)C1O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	((13, 14), (3, 4, 5, 6, 7, 43))
1298	rule1080	O=C(CO)COP(=O)(O)O>>CC(=O)C=O.O=P(O)(O)O	((2, 3, 4, 5),)
1320	rule0386	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC([n+]3cccc(C(=O)O)c3)C(O)C2O)C(O)C1O.N.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((32, 34), (0,), (18, 15))
1426	rule0115	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCC=CCC=CCC=CCC=CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=C=O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O.CCC=CCC=CCC=CCC=CCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	((47,), (17, 19), (1, 0))
1469	rule0015	O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O	((12,), (22, 23))
1489	rule0001	*C(=O)OC(*)CC(=O)NC1C(OP(=O)(O)OC2OCC(N)C(O)C2O)OC(COC2OC(CO)C(OP(=O)(O)O)C(OC(=O)CC(*)O)C2NC(=O)CC(*)O)C(O)C1OC(=O)CC(*)O.*C(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C>>*C(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(*)=O.*C(O)CC(=O)NC1C(OP(=O)(O)OC2OCC(N)C(O)C2O)OC(COC2OC(CO)C(OP(=O)(O)O)C(OC(=O)CC(*)O)C2NC(=O)CC(*)O)C(O)C1OC(=O)CC(*)O	((1, 3), (6,))
1510	rule0001	*OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1NC(C)=O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>*OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1NC(C)=O.CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O	((20, 19), (19,))
1531	rule0013	NC(=O)NC=CC(=O)O.O>>NC(=O)O.NC=CC(=O)O	((1, 3), (0,))
1554	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(O)C(=O)C(=O)C(O)C(O)CO>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=C(O)C(O)C(=O)C(O)C(O)CO	((3, 4, 5, 45, 46, 47), (3, 4))
1574	rule0394	CCCCC(C)(O)C#N>>C#N.CCCCC(C)=O	((7, 4, 6),)
1597	rule0283	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCC)C(*)=O.*NC(CCCCN)C(*)=O>>*NC(CCCCNC(=O)CCCCCCC)C(*)=O.*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS)C(*)=O	((26, 25), (7,))
1640	rule0549	CCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C>>CCCCCCCC(=O)OCC1COP(=O)(O)O1.C[N+](C)(C)CCO	((12, 18, 15),)
1683	rule0012	CCCCCCCCCCCCCCCCCC(=O)O.NCCO>>CCCCCCCCCCCCCCCCCC(=O)NCCO.O	((17, 19), (0,))
1706	rule0433	CCCCCC(=O)C=CC=CCC=CCC=CCCCC(=O)O.O>>CCCCCC(C=CC=CCC=CCC=CCCCC(=O)O)OO	((5, 6), (0,))
1727	rule0540	NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.N.O=S(=O)(O)c1cccc(O)c1O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.Nc1ccccc1S(=O)(=O)O.O=O	((3, 4, 5, 6, 7, 43), (0,), (9, 8, 10, 11))
1748	rule0007	*C(=O)OCC(O)COC(*)=O.O>>*C(=O)O.*C(=O)OCC(O)CO	((1, 3), (0,))
1768	rule0723	O=S(=O)(O)S.NC(COP(=O)(O)O)C(=O)O>>NC(CSS(=O)(=O)O)C(=O)O.O=P(O)(O)O	((4,), (2, 3))
1790	rule0020	O=C(O)C=C(CCCCC(=O)O)C(=O)O.O>>O=C(O)CCCCC(C(=O)O)C(O)C(=O)O	((3, 4), (0,))
1810	rule0015	CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((54,), (22, 23))
1830	rule0007	CC(=O)NC1C(OC2C(C(=O)O)OC(OC3C(O)C(COS(=O)(=O)O)OC(O)C3NC(C)=O)C(O)C2O)OC(COS(=O)(=O)O)C(O)C1O.O>>CC(=O)NC1C(O)OC(COS(=O)(=O)O)C(O)C1O.CC(=O)NC1C(O)OC(COS(=O)(=O)O)C(O)C1OC1OC(C(=O)O)C(O)C(O)C1O	((5, 6), (0,))
1850	rule0027	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.*C=CC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O>>*CCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	((3, 4, 5, 45, 46, 47), (1, 2))
1872	rule0298	*NC(CCC(N)=O)C(*)=O.*NC(CCCCN)C(*)=O>>*NC(CCCCNC(=O)CCC(N*)C(*)=O)C(*)=O.N	((5, 6), (7,))
1892	rule0045	*C(=O)C1CCCN1*.O=C(O)CCC(=O)C(=O)O.O=O>>*C(=O)C1C(O)CCN1*.O=C(O)CCC(=O)O.O=C=O	((4,), (5, 7, 9), (0, 1))
1933	rule0116	CCCCCC=CCC=CCC=CCC=CCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCC=CCC=CCC=CCC=CCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=C=O	((19, 21), (50, 51, 53))
1957	rule0123	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)CCCNC(=N)N.*C(=O)C(*)N>>*C(=O)C(*)NC(=O)C(N)CCCNC(=N)N.*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((23, 22), (5,))
1978	rule0116	*C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O>>*C(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.O=C=O	((1, 3), (50, 51, 53))
1998	rule0001	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC.NCCOP(=O)(O)OCC(O)CO>>CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN.CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C	((33, 32), (12,))
2039	rule0032	CCCCCC(O)C(O)CC=CCC=CCC=CCCCC(=O)O>>CCCCCC1OC1CC=CCC=CCC=CCCCC(=O)O.O	((6, 7, 8),)
2060	rule0007	*OCC(COC(=O)CCCCCCCC=CCCCCCCCC)O*.O>>*OCC(CO)O*.CCCCCCCCC=CCCCCCCCC(=O)O	((4, 5), (0,))
2082	rule0006	CCCCCCCCC=CCCCCCCCC(=O)O.CCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C>>CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C.O	((17, 19), (22,))
2106	rule0197	S.CC(=O)OCCC(N)C(=O)O>>CC(=O)O.NC(CCS)C(=O)O	((0,), (4, 3))
2150	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C(CO)C(O)CO>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.OCC(O)C(O)CO	((3, 4, 5, 41, 42, 43), (1, 0))
2193	rule0755	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(*)[N+]#[C-])C(*)=O.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>*C(CC(=O)O)[N+]#[C-].*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS)C(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((26, 25), (2,), (17, 15))
2258	rule0825	CSCCC(N)C(=O)O.CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.*NC1CC(C(=O)O)c2cc(ccc2O)CC(C(*)=O)NC(=O)C(*)NC(=O)C(*)NC(=O)C(*)NC1=O>>*NC(CCC(=O)O)C(=O)NC(*)C(=O)NC(*)C(=O)NC(*)C(=O)NC(Cc1ccc(O)cc1)C(*)=O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((1,), (0,), (4, 8))
