Reaction ID	Rule	Aligned smarts	Reaction center
280	rule0348	CC(=O)C(C)(O)C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1>>CC(C)(O)C(O)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	((4, 3, 1, 2), (3, 4, 5, 45, 46, 47))
300	rule0025	O=C(O)C1=NC(C(=O)O)CC(O)C1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O.O=C(O)C1=NC(C(=O)O)CCC1	((10, 11), (3, 4, 5, 45, 46, 47))
365	rule0451	C=C(OP(=O)(O)O)C(=O)O.O=C=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.O=C(O)CC(=O)C(=O)O	((0, 1, 2, 3), (1, 0), (21,))
388	rule0034	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.NCCOP(=O)(O)O>>CNCCOP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((0, 1), (0,))
409	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=C(O)C1=CC(OP(=O)(O)O)C(O)C(O)C1>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.O=C(O)C1=CC(O)C(O)C(O)C1	((21,), (6, 7))
453	rule0006	CCCCCCCCC=CCCCCCCCC(=O)O.CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO>>CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCCC.O	((17, 19), (22,))
494	rule0123	CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O.*NC(CCCNC(=N)N)C(*)=O>>*NC(CCCNC(=N)NC1OC(CO)C(O)C(O)C1NC(C)=O)C(*)=O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((5, 6), (9,))
515	rule0294	*NC(CS)C(*)=O.*NC(CS)C(*)=O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>*NC(CSSCC(N*)C(*)=O)C(*)=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1	((4,), (4,), (3, 4, 5, 6, 7, 47))
579	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.CC(CCC(=O)O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C>>CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	((3, 4, 5, 45, 46, 47), (16, 17))
601	rule0847	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.NC(Cc1c[nH]cn1)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)Cc1c[nH]cn1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((21, 22), (10,), (18, 15))
641	rule0273	CC(=O)C(=O)O.CC(=O)C(=O)O>>CC(=O)C(C)(O)C(=O)O.O=C=O	((1, 3, 5), (1, 2))
703	rule0779	O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1.Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2>>Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O.Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2	((2,), (30, 8, 9, 10))
724	rule0098	O=P(O)(O)OC1OC(CO)C(O)C1O.Nc1cc[nH]c(=O)n1>>Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1.O=P(O)(O)O	((5, 4), (4,))
745	rule0416	CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O>>CC1=CCC(=C(C)C)CC1.O=P(O)(O)OP(=O)(O)O	((3, 9, 10),)
765	rule0215	*C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O>>*C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.O	((8,), (2, 1))
809	rule0049	CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)O>>CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)O.CC(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((41, 43), (21,), (2, 1))
833	rule0025	O=C(O)C(O)C(O)COP(=O)(O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O.O=CC(O)C(O)COP(=O)(O)O	((1, 2), (3, 4, 5, 41, 42, 43))
854	rule0241	NC(N)=O>>N#CN.O	((0, 1, 3),)
917	rule0016	O.*C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O>>*C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)O	((0,), (9, 6))
982	rule0315	CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O>>CC1=CCC2CC1C2(C)C.O=P(O)(O)OP(=O)(O)O	((5, 1, 3, 9, 10),)
982	rule0364	CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O>>CC1=CCC2CC1C2(C)C.O=P(O)(O)OP(=O)(O)O	((1, 3, 5, 6, 8, 9, 10),)
1002	rule1199	C=CC1(C)CC=C2C(CCC3C(C)(C)CCCC23C)C1.O=P(O)(O)OP(=O)(O)O>>C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)(O)OP(=O)(O)O	((0, 1, 2, 19, 7, 6, 5), (2,))
1046	rule0022	*C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.*C(=O)OC(CO)CO>>*C(=O)OCC(CO)OC(*)=O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS	((1, 3), (6,))
1067	rule0024	O=C(O)c1cc(=O)[nH]c(=O)n1C1OC(COP(=O)(O)O)C(O)C1O>>O=C=O.O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((3, 1, 2),)
1109	rule0011	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.O=C(O)C=C(CC(=O)O)C(=O)O>>COC(=O)C(=CC(=O)O)CC(=O)O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((0, 1), (11,))
1130	rule0012	NC(=O)O.NC=CC(=O)O>>NC(=O)NC=CC(=O)O.O	((1, 3), (0,))
1153	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=CC=Cc1ccccc1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.OCC=Cc1ccccc1	((3, 4, 5, 45, 46, 47), (1, 0))
1194	rule0729	O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O>>O=C1CC(O)(CO)C(O)C(O)C1O.O=P(O)(O)O	((1, 0, 11, 10, 12, 13),)
1216	rule0021	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.*C(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1>>*C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	((47,), (1, 3))
1237	rule0029	Cc1cc2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2cc1C.CC1=C2N=C(C=C3N=C(C(C)=C4NC(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)(O)OP(=O)(O)OCC4OC(n5cnc6c(=O)[nH]c(N)nc65)C(O)C4O)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O>>CC1=C2N=C(C=C3N=C(C(C)=C4NC(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)(O)OC4C(COP(=O)(O)O)OC(n5cnc6cc(C)c(C)cc65)C4O)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O.Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((17,), (33, 30))
1279	rule0847	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.NC(CS)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)CS.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((21, 22), (6,), (18, 15))
1321	rule0723	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS)C(*)=O.*C(=O)OP(=O)(O)O>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(*)=O)C(*)=O.O=P(O)(O)O	((25,), (1, 3))
1364	rule0002	*C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>*C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	((10, 11), (3, 4, 5, 6, 7, 43))
1386	rule0019	CC(O)(C(=O)O)C(CC(=O)O)C(=O)O>>CC(C(=O)O)=C(CC(=O)O)C(=O)O.O	((6, 1, 2),)
1427	rule0028	OC1COC(O)C(O)C1O>>OCC1(O)OCC(O)C1O	((4, 6, 8),)
1470	rule0022	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O.NC(CCO)C(=O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.NC(CCOC(=O)CCC(=O)O)C(=O)O	((48, 47), (4,))
1511	rule0069	N=C(N)NCCCC(N)C(=O)O.NCCS(=O)(=O)O>>N=C(N)NCCS(=O)(=O)O.NCCCC(N)C(=O)O	((1, 3), (0,))
1532	rule0001	CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O.*OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1NC(C)=O>>*OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1NC(C)=O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((3, 4), (19,))
1555	rule0008	OCC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1.OC1C(O)C(O)C(O)C(O)C1O	((4, 5), (16,))
1598	rule0129	O=P(O)(O)OCC1OC(O)C(O)C(O)C1O>>O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	((9, 4, 1),)
1619	rule0006	CCCC(=O)O.CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C>>CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCC.O	((3, 5), (20,))
1684	rule0710	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.C[As](O)O>>C[As](C)(=O)O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((0, 1), (2, 1))
1707	rule0001	CCCCCC=CCC=CCC=CCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1.CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C>>CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.CCCCCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C	((19, 21), (20,))
1749	rule0022	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCCCCCCCC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C	((15, 17), (20,))
1791	rule1135	N.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(N)(=O)O)C(O)C1O.O	((0,), (17, 15))
1811	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.CC12CCC3C(CC=C4CC(=O)CCC43C)C1CCC2=O>>CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	((3, 4, 5, 41, 42, 43), (10, 11))
1831	rule0014	O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.CC(=O)NC1C(O)OC(COP(=O)(O)O)C(O)C1O>>CC(=O)NC1C(O)OC(CO)C(O)C1O.O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21,), (10, 11))
1851	rule0060	CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCC(=O)O	((2, 4), (0,))
1873	rule0549	*OC1C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(*)(=O)O)OC(n4ccc(=O)[nH]c4=O)C3O)OC(n3ccc(=O)[nH]c3=O)C2O)OC(*)C1O>>*OC1C(CO)OC(*)C1O.*P(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1OP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C2OP(=O)(O)OC12	((49, 5, 6),)
1979	rule0017	*OC1C(COP(=O)(O)OP(=O)(O)O)OC(*)C1O.O=P(O)(O)O>>*OC1C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OC(*)C1O.O	((12,), (2, 1))
2020	rule0037	O=P(O)(O)OP(=O)(O)O.CCCCCCCCCCCCCCCC(=O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>CCCCCCCCCCCCCCCC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((2,), (17, 18))
2040	rule0021	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C>>CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.C[N+](C)(C)CC(O)CC(=O)O	((47,), (7, 9))
2061	rule0124	*O.O=P(O)(O)OCC(O)CO>>*OP(=O)(O)OCC(O)CO.O	((1,), (2, 1))
2061	rule0604	O=P(O)(O)OCC(O)CO.*O>>*OP(=O)(O)OCC(O)CO.O	((9, 2, 1, 4), (1,))
2083	rule0029	OCC(O)CO.*C(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(*)=O)OC(*)=O)OC(*)=O>>*C(=O)OCC(COP(=O)(O)OCC(O)CO)OC(*)=O.*C(=O)OCC(COP(=O)(O)OCC(O)CO)OC(*)=O	((0,), (11, 8))
2107	rule0008	*OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1NC(C)=O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>*OC1OC(CO)C(O)C(O)C1NC(C)=O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	((9, 8), (16,))
2151	rule0002	CC(C)(CO)C(O)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>CC(C)(CO)C(=O)C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	((5, 6), (3, 4, 5, 6, 7, 43))
2194	rule0001	CC1OC(OC2C(O)C(O)OC(CO)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O.OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	((3, 4), (19,))
2215	rule0434	CCCCCC(C=CC=CCC=CCC=CCCCC(=O)O)OO>>CCCCCC(=O)C=CC=CCC=CCC=CCCCC(=O)O.O	((5, 22, 23),)
2236	rule0006	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.CCCCCCCCCCCCCCCCOC(CO)COP(=O)(O)OCC[N+](C)(C)C>>CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OCCCCCCCCCCCCCCCC.O	((19, 21), (19,))
2259	rule0255	CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CC(=O)C(=O)O>>CC(O)(CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(=O)O	((0,), (1, 2))
2283	rule0045	C[N+](C)(C)CCP(=O)(O)O.O=C(O)CCC(=O)C(=O)O.O=O>>C[N+](C)(C)CC(O)P(=O)(O)O.O=C(O)CCC(=O)O.O=C=O	((5,), (5, 7, 9), (0, 1))
2325	rule0736	NC(CCC(=O)O)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.O.O.O=C1CCC(C(=O)O)N1	((0, 4, 6), (21,), (2, 1))
2346	rule0489	C[N+](C)(C)CC(O)CC(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=O>>CN(C)C.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O.O=CC(O)CC(=O)O	((4, 1), (3, 4, 5, 41, 42, 43), (0, 1))
2367	rule0055	NC(CC(=O)O)C(=O)O.N>>NC(=O)CC(N)C(=O)O.O	((3, 5), (0,))
2389	rule0028	O=C(O)C1OC(O)(CO)C(O)C1O>>O=C(O)C1OC(O)C(O)C(O)C1O	((7, 5, 9),)
2409	rule0002	CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(=O)C(C)C1CC3.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1	((22, 23), (3, 4, 5, 6, 7, 47))
