Reaction ID	Rule	Aligned smarts	Reaction center
275	rule0053	CC(O)(CC(=O)C(=O)O)C(=O)O>>CC(=O)C(=O)O.CC(=O)C(=O)O	((3, 1, 2),)
339	rule0847	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.N=C(N)NCCCC(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)CCCNC(=N)N.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((21, 22), (11,), (18, 15))
381	rule0310	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O.NC(=O)c1cccnc1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O	((26, 27), (7,))
404	rule0098	NC(=O)OP(=O)(O)O.NCCCC(N)C(=O)O>>NC(=O)NCCCC(N)C(=O)O.O=P(O)(O)O	((1, 3), (0,))
425	rule0007	CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCC(=O)O.O>>CCCCCCCCCCCCCCCCOCC(O)COP(=O)(O)OCC[N+](C)(C)C.O=C(O)CCCC(=O)O	((18, 31), (0,))
447	rule0002	CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	((19, 20), (3, 4, 5, 6, 7, 43))
468	rule0257	O=C(O)C=Cc1ccccc1.N>>NC(Cc1ccccc1)C(=O)O	((3, 4), (0,))
489	rule0006	C[N+](C)(C)CCO.CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC>>CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC.O	((5, 6), (24,))
489	rule0124	C[N+](C)(C)CCO.CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC>>CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC.O	((6,), (24, 22))
510	rule0049	Nc1c(C(=O)NC(CC(=O)O)C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)O>>NC(CC(=O)O)C(=O)O.Nc1c(C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((3, 5), (21,), (2, 1))
531	rule0123	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)Cc1ccccc1.*C(=O)C(*)N>>*C(=O)C(*)NC(=O)C(N)Cc1ccccc1.*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((23, 22), (5,))
595	rule0013	CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc1ccccc1)C(=O)O.O>>CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)O.N=C(N)NCCCC(N)C(=O)NC(Cc1ccccc1)C(=O)O	((37, 39), (0,))
616	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.CC(CO)(OP(=O)(O)O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O>>CC(O)(CO)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21,), (4, 5))
657	rule0065	NC(=O)CCC(N)C(=O)O.O=C1CC(O)C(O)C(O)C1O>>NC(=O)CCC(=O)C(=O)O.NC1CC(O)C(O)C(O)C1O	((5, 6), (1, 0))
698	rule0055	*NC(CCC(=O)O)C(*)=O.N>>*NC(CCC(N)=O)C(*)=O.O	((5, 7), (0,))
739	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.*C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1>>*C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21,), (15, 16))
760	rule0837	NC(C=O)CCC(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)CCC(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1	((2,), (3, 4, 5, 6, 7, 47), (22,))
780	rule0171	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.O=C(O)CCC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)O	((47,), (1, 2), (22, 19))
827	rule0116	CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=C=O	((17, 19), (50, 51, 53))
848	rule0098	O=P(O)(O)OC1CC(O)C(CO)O1.Cc1c[nH]c(=O)[nH]c1=O>>Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O.O=P(O)(O)O	((5, 4), (3,))
869	rule0031	NC(CCC(=O)O)C(=O)O.O=C1COC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C1O>>NC1COC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C1O.O=C(O)CCC(=O)C(=O)O	((1, 0), (1, 0))
891	rule0125	O.*C(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(*)=O>>*C(=O)OCC(COP(=O)(O)O)OC(*)=O.Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1	((0,), (11, 8))
912	rule0007	OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O.O>>OCC1OC(O)C(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O	((4, 5), (0,))
932	rule0020	*C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O>>*C(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	((1, 2), (0,))
953	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.CC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O>>CC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	((3, 4, 5, 45, 46, 47), (1, 2))
977	rule0013	CC(=O)NC1C(O)OC(CO)C(OC2OC(COP(=O)(O)O)C(O)C(O)C2NC(C)=O)C1O.O>>CC(=O)NC1C(OC2C(CO)OC(O)C(N)C2O)OC(COP(=O)(O)O)C(O)C1O.CC(=O)O	((1, 3), (0,))
1041	rule0001	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC.CCCCCCCCCCCCCC=CC(O)C(CO)NC(C)=O>>CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C.CCCCCCCCCCCCCC=CC(O)C(COC(=O)CCCCCCCCCCCCCCCCC)NC(C)=O	((35, 34), (19,))
1062	rule0001	CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O.*NC(CO)C(*)=O>>*NC(COC1OC(CO)C(O)C(O)C1NC(C)=O)C(*)=O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((5, 6), (4,))
1083	rule0283	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(*)O)C(*)=O.*C(O)CC(=O)OC1C(N)C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C1O>>*C(O)CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(=O)CC(*)O.*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS)C(*)=O	((26, 25), (9,))
1125	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=CC(O)C1OC(=O)C(O)C1O>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=C1OC(C(O)CO)C(O)C1O	((3, 4, 5, 45, 46, 47), (1, 0))
1125	rule0348	O=CC(O)C1OC(=O)C(O)C1O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=C1OC(C(O)CO)C(O)C1O	((4, 2, 1, 0), (3, 4, 5, 45, 46, 47))
1148	rule0301	CC(C)C(=O)C(=O)O.Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2.O>>CC(C)(CO)C(=O)C(=O)O.Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2	((1,), (8, 9, 10), (0,))
1168	rule0013	CCCCCCCCCCCCCC=CC(O)C(CO)NC(=O)CCCCCCCCCCC.O>>CCCCCCCCCCCC(=O)O.CCCCCCCCCCCCCC=CC(O)C(N)CO	((21, 20), (0,))
1189	rule0382	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.*NC(CSC(=O)CCCCCCCCCCCCCCC)C(*)=O>>*NC(CS)C(*)=O.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	((47,), (5, 4))
1211	rule0012	CC(=O)O.NCCCC(N)C(=O)O>>CC(=O)NC(CCCN)C(=O)O.O	((1, 3), (5,))
1232	rule0258	C=C1C=CC(C(C)C)CCC(C)=CCC1.O=P(O)(O)OP(=O)(O)O>>CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O	((5, 4, 3, 2, 1, 0), (2,))
1254	rule0015	Cc1ncsc1CCO.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Cc1ncsc1CCOP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((8,), (22, 23))
1274	rule0012	NC(CCSCC1OC(O)C(O)C1O)C(=O)O.Nc1ncnc2[nH]cnc12>>Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.O	((8, 9), (6,))
1294	rule0013	CC(=O)Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1.O>>CC(=O)O.Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1	((1, 3), (0,))
1316	rule0132	CCCCCC1OC1CC=CC=CC(CC=CCCCC(=O)O)OO>>CCCCCC1OC1CC=CCC=CCC=CCCCC(=O)O.O=O	((11, 12, 13, 23, 24),)
1359	rule0046	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.*OC1CC(n2cc(C)c(N)nc2=O)OC1COP(*)(=O)O>>*OC1CC(n2ccc(N)nc2=O)OC1COP(*)(=O)O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((14,), (7, 8))
1381	rule0016	O.O=P(O)(O)OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O>>O=P(O)(O)O.OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O	((0,), (4, 1))
1402	rule0012	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.NC(CO)C(=O)O>>CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(CO)C(=O)O.O	((19, 21), (0,))
1422	rule0080	CC(C)CC(=O)C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C=O>>CC(C)C(C(=O)O)C(O)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	((3, 4, 5), (3, 4, 5, 41, 42, 43), (1, 0))
1465	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.C=C(C)C1CC=C(C)C(=O)C1>>C=C(C)C1CC=C(C)C(O)C1.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	((3, 4, 5, 45, 46, 47), (8, 9))
1506	rule0060	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCCCCCCCC(=O)O	((15, 17), (0,))
1526	rule0007	*NC(CCC(CN)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(*)=O.O>>*NC(CCC(CN)OC1OC(CO)C(O)C(O)C1O)C(*)=O.OCC1OC(O)C(O)C(O)C1O	((18, 19), (0,))
1592	rule0001	*NC(COC1OCC(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(OC4OC(C(=O)O)C(O)C(O)C4O)C3O)C2O)C(O)C1O)C(*)=O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>*NC(COC1OCC(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C1O)C(*)=O.O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C(O)C1O	((28, 27), (16,))
1614	rule0012	NC(CCC(=O)O)C(=O)O.NC(CSC(Cc1c[nH]c2ccccc12)=NO)C(=O)NCC(=O)O>>NC(CCC(=O)NC(CSC(Cc1c[nH]c2ccccc12)=NO)C(=O)NCC(=O)O)C(=O)O.O	((4, 6), (0,))
1657	rule0001	*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)C3NC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC4(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O4)O3)C2O)C(O)C1O)C(*)O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3NC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC4(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O4)O3)C2O)C(O)C1O)C(*)O.CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O	((41, 40), (19,))
1679	rule0013	*C(N)C(=O)N1CCCC1C(=O)O.O>>*C(N)C(=O)O.O=C(O)C1CCCN1	((3, 5), (0,))
1702	rule0124	Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1.O=P(O)(O)OCC(O)CO>>Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCC(O)CO)C(O)C2O)c(=O)n1.O	((12,), (2, 1))
1702	rule0604	O=P(O)(O)OCC(O)CO.Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1>>Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCC(O)CO)C(O)C2O)c(=O)n1.O	((9, 2, 1, 4), (12,))
1744	rule0007	CCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C.O>>CCCCCCCCCCCC(=O)OCC(O)CO.C[N+](C)(C)CCOP(=O)(O)O	((17, 18), (0,))
1744	rule0125	O.CCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C>>CCCCCCCCCCCC(=O)OCC(O)CO.C[N+](C)(C)CCOP(=O)(O)O	((0,), (18, 19))
1764	rule0242	N.*C(=O)O>>*C#N.O.O	((0,), (2, 1, 3))
1784	rule0340	CC(=O)C(=O)O.N>>NC(CO)C(=O)O	((0, 1, 2), (0,))
1806	rule0412	O=C(O)C=CC(=O)O.*c1c(*)c(O)c(*)c(*)c1O>>*C1=C(*)C(=O)C(*)=C(*)C1=O.O=C(O)CCC(=O)O	((3, 4), (5, 4, 2, 1, 10, 11, 8, 6))
1846	rule0036	*NC(CO)C(*)=O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(OC2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)C1O)C(O)C(=O)NCCC(=O)NCCS>>*NC(COP(=O)(O)OCC1OC(OC2C(O)C(COP(=O)(O)OP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS)OC2n2cnc3c(N)ncnc32)C(O)C1O)C(*)=O.O=P(O)(O)OP(=O)(O)O	((4,), (37, 34))
1888	rule0129	O=C(O)C(COP(=O)(O)O)OP(=O)(O)O>>O=C(OP(=O)(O)O)C(O)COP(=O)(O)O	((2, 10, 11),)
2015	rule0006	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.OCC1OC(O)C(O)C(O)C1O>>CC(C)CCCC(C)C1CCC2C3CC=C4CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC12C.O	((17, 18), (5,))
2055	rule0120	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.*NC(CCCC[N+](C)(C)C)C(*)=O>>*NC(CCCCN(C)C)C(*)=O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((14,), (8, 7))
2101	rule0012	CC(=O)O.CC(=O)NC1C(OC2C(CO)OC(O)C(N)C2O)OC(COP(=O)(O)O)C(O)C1O>>CC(=O)NC1C(O)OC(CO)C(OC2OC(COP(=O)(O)O)C(O)C(O)C2NC(C)=O)C1O.O	((1, 3), (15,))
2124	rule0097	O=P(O)(O)OC1OC(CO)C(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O>>O=P(O)(O)O.OCC1OC(OC2C(O)C(O)OC(CO)C2O)C(O)C(O)C1O	((5, 4), (9,))
