Reaction ID	Rule	Aligned smarts	Reaction center
454	rule0722	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(*)=O)C(*)=O.O=P(O)(O)O>>*C(=O)OP(=O)(O)O.*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS)C(*)=O	((26, 25), (2,))
495	rule0129	O=C(CO)C(O)COP(=O)(O)O>>O=C(COP(=O)(O)O)C(O)CO	((3, 7, 8),)
495	rule0250	O=C(CO)C(O)COP(=O)(O)O>>O=C(COP(=O)(O)O)C(O)CO	((4, 5, 1, 0),)
495	rule0936	O=C(CO)C(O)COP(=O)(O)O>>O=C(COP(=O)(O)O)C(O)CO	((2, 1, 4, 6),)
537	rule0011	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.*OC1C(COP(*)(=O)O)OC(n2ccc(N)nc2=O)C1O>>*OC1C(COP(*)(=O)O)OC(n2ccc(N)nc2=O)C1OC.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((0, 1), (21,))
557	rule0050	Nc1c(C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O.NC(CC(=O)O)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Nc1c(C(=O)NC(CC(=O)O)C(=O)O)ncn1C1OC(COP(=O)(O)O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)O	((3, 5), (0,), (22, 19))
602	rule0036	O=C(O)c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC([n+]3cccc(C(=O)O)c3)C(O)C2O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((15,), (18, 15))
622	rule0570	NC(CCCC=O)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.NC(CCCC(=O)O)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((5,), (3, 4, 5, 6, 7, 47), (2,), (17, 15))
642	rule0036	C=C(OP(=O)(O)O)C(=O)O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>C=C(OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)C(O)C1O)C(=O)O.O=P(O)(O)OP(=O)(O)O	((5,), (16, 13))
663	rule0591	O=CC(O)COP(=O)(O)O.O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O>>O=CC(O)C(O)COP(=O)(O)O.O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	((3, 1, 0), (0, 1, 4, 6, 7))
684	rule0550	Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1.CC1(CO)OP(=O)(O)OP(=O)(O)OCC1O>>CC(CO)(OP(=O)(O)O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O	((12,), (8, 9))
704	rule0010	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.*OC1C(COP(*)(=O)O)OC(n2cc(CC(=O)OC)c(=O)[nH]c2=O)C1O>>*OC1C(COP(*)(=O)O)OC(n2cc(CC(=O)O)c(=O)[nH]c2=O)C1O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((14,), (19, 18))
746	rule0005	O=C(O)C=Cc1cccc(O)c1O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C(O)C=Cc1cccc(O)c1.O=O	((11, 12), (3, 4, 5, 6, 7, 43), (0,))
766	rule0028	NC(C=O)CCC(=O)O>>NCC(=O)CCC(=O)O	((2, 1, 4),)
787	rule0028	NCC(=O)CCC(=O)O>>NC(C=O)CCC(=O)O	((1, 2, 4),)
834	rule0039	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.COc1cc(C=CC(=O)O)ccc1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)ccc1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((47,), (7, 9), (18, 15))
855	rule0341	NC(CO)C(=O)O>>CC(=O)C(=O)O.N	((0, 1, 2, 3),)
875	rule0847	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.NCCCCC(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)CCCCN.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((21, 22), (9,), (18, 15))
897	rule0013	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NCCO.O>>CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O.NCCO	((19, 21), (0,))
918	rule0124	Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)C(O)C2O)c(=O)[nH]1.O	((15,), (23, 21))
918	rule0604	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(=O)[nH]c(N)nc54)C(O)C3O)C(O)C2O)c(=O)[nH]1.O	((19, 20, 21, 23), (15,))
938	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=CC=Cc1ccc(O)c(O)c1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.OCC=Cc1ccc(O)c(O)c1	((3, 4, 5, 45, 46, 47), (1, 0))
1003	rule0756	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS)C(*)=O.CC(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)C(C)N)C(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((25,), (3, 5), (18, 15))
1024	rule0729	O=C(O)C(=O)CC(O)C(O)C(O)COP(=O)(O)O>>O=C1CC(O)(C(=O)O)CC(O)C1O.O=P(O)(O)O	((3, 4, 11, 10, 12, 13),)
1047	rule0122	*C(=O)C(CCCNC(=N)N)NC(=O)C(N)CC(C)C.*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>*C(=O)C(N)CCCNC(=N)N.*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)CC(C)C	((12, 11), (22,))
1068	rule0017	*O.O=P(O)(O)O>>*OP(=O)(O)O.O	((1,), (2, 1))
1089	rule0120	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.*OC1C(COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC2OC(n3c[n+](C)c4c(=O)[nH]c(N)nc43)C(O)C2O)OC(*)C1O>>*OC1C(COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)OC(*)C1O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((14,), (25, 24))
1131	rule0039	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.O=C(O)C=Cc1ccc(O)cc1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C=Cc1ccc(O)cc1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((47,), (1, 2), (18, 15))
1154	rule0107	O=P(O)(O)OCC(O)C(O)C(O)C(O)CO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	((12, 7), (3, 4, 5, 6, 7, 43))
1174	rule0081	NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=C(O)CC(O)C(=O)O>>CC(=O)C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C=O	((3, 4, 5, 6, 7, 43), (2, 1, 3, 4, 5))
1195	rule0002	CC12CCC3c4ccc(O)cc4CCC3C1CCC2O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	((18, 19), (3, 4, 5, 6, 7, 43))
1217	rule0022	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CCCCCCCCC=CCCCCCCCC(=O)OC(CO)CO>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC	((15, 17), (22,))
1238	rule0019	O=C(O)C(CO)OP(=O)(O)O>>C=C(OP(=O)(O)O)C(=O)O.O	((3, 4, 5),)
1280	rule1069	O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2.O=CO	((0,), (9, 8, 27, 28, 7, 3, 4, 5, 6))
1301	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O>>CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	((3, 4, 5, 45, 46, 47), (10, 11))
1322	rule0001	*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(COC5(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O5)C(O)C(OC5OC(CO)C(O)C(OC6(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O6)C5O)C4NC(C)=O)C3O)C(O)C2O)C(O)C1O)C(*)O.Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1>>*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(OC5OC(CO)C(O)C(OC6(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O6)C5O)C4NC(C)=O)C3O)C(O)C2O)C(O)C1O)C(*)O.CC(=O)NC1C(O)CC(OP(=O)(O)OCC2OC(n3ccc(N)nc3=O)C(O)C2O)(C(=O)O)OC1C(O)C(O)CO	((35, 34), (12,))
1365	rule0081	NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=C(O)CC(O)C(=O)O>>CC(=O)C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C=O	((3, 4, 5, 6, 7, 47), (2, 1, 3, 4, 5))
1387	rule0518	*NC(COC1OC(COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C(O)C1O)C(*)=O.NC(=O)c1cccnc1>>*NC(CO)C(*)=O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	((5, 4), (7,))
1408	rule0567	CC(=O)C(=O)O.O=C(O)c1ccc(O)cc1>>C=C(OC1C=C(C(=O)O)C=CC1O)C(=O)O	((0, 1, 2), (3, 4, 5, 6, 8, 9))
1450	rule0029	Cc1cn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c1=O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>Cc1cn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c1=O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	((15,), (36, 37))
1471	rule0013	*SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.O>>*SCC(N)C(=O)NCC(=O)O.NC(CCC(=O)O)C(=O)O	((5, 4), (0,))
1512	rule0038	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC[N+](C)(C)C.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.C[N+](C)(C)CCCC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((48, 47), (2,), (17, 15))
1556	rule0048	*OCC(COC1OC(CO)C(O)C(O)C1O)OC(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O>>*OCC(COC1OC(CO)C(O)C(OS(=O)(=O)O)C1O)OC(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O	((14,), (18, 19))
1621	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.CC(=O)NC(CCC(=O)OP(=O)(O)O)C(=O)O>>CC(=O)NC(CCC(=O)O)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21,), (9, 10))
1642	rule0562	Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1>>N.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O	((1, 0), (3, 4, 5, 45, 46, 47))
1663	rule0070	CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1=O.O>>Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	((0, 36, 37), (0,))
1685	rule0001	*C(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(*)=O.*C(=O)OC(*)CC(=O)NC1C(OCC2OC(OP(=O)(O)O)C(NC(=O)CC(*)O)C(OC(=O)CC(*)O)C2O)OC(CO)C(OP(=O)(O)O)C1OC(=O)CC(*)OC(*)=O>>*C(=O)OC(*)CC(=O)NC1C(OP(=O)(O)O)OC(COC2OC(CO)C(OP(=O)(O)O)C(OC(=O)CC(*)OC(*)=O)C2NC(=O)CC(*)OC(*)=O)C(O)C1OC(=O)CC(*)O.*C(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C	((1, 3), (29,))
1750	rule0006	CCCCCCCCC=CCCCCCCCC(=O)O.OCC(O)CO>>CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO.O	((17, 19), (0,))
1792	rule0938	*OC1C(COP(*)(=O)O)OC(n2cnc3c(=O)[nH]c(NC(O)C(C)=O)nc32)C1O.O>>*OC1C(COP(*)(=O)O)OC(n2cnc3c(=O)[nH]c(N)nc32)C1O.CC(O)C(=O)O	((20, 21, 23, 25), (0,))
1832	rule0267	CC(=O)NC(CCC=O)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=P(O)(O)O>>CC(=O)NC(CCC(=O)OP(=O)(O)O)C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1	((7,), (3, 4, 5, 6, 7, 47), (2,))
1874	rule0086	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CC(=O)CC(N)C(=O)O>>CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CC(N)C(=O)O	((47,), (1, 3))
1874	rule0349	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CC(=O)CC(N)C(=O)O>>CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CC(N)C(=O)O	((47,), (1, 3))
1959	rule1028	C=C(OP(=O)(O)O)C(=O)O.O=C(CO)CO>>CC(=O)C(=O)O.O=C(CO)COP(=O)(O)O	((0, 1, 2, 3, 5), (3,))
1980	rule0059	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCC(=O)O>>CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O	((47,), (9, 11))
2000	rule0001	CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O.O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O>>CC(=O)NC1C(OC2C(O)C(O)C(O)C(OP(=O)(O)O)C2O)OC(CO)C(O)C1O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((5, 6), (9,))
2021	rule0036	*NC(Cc1ccc(O)cc1)C(*)=O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>*NC(Cc1ccc(OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)cc1)C(*)=O.O=P(O)(O)OP(=O)(O)O	((8,), (13, 10))
