Reaction ID	Rule	Aligned smarts	Reaction center
333	rule0338	Nc1nc2c(c(=O)[nH]1)[N+]1=CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2.O>>Nc1nc2c(c(=O)[nH]1)NC(CN(C=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2	((9, 8), (0,))
353	rule0076	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1.Nc1ccccc1C(=O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.O=C(Nc1ccccc1C(=O)O)c1ccccc1	((48, 47), (0,))
375	rule0001	*NC(C(*)=O)C(C)OC1OC(COP(=O)(O)O)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(OP(=O)(O)OCC(O)C(O)C(O)COP(=O)(O)OCC(OC4OCC(OC5OC(C(=O)O)C(O)C(O)C5O)C(O)C4O)C(O)C(O)CO)C3NC(C)=O)C2NC(C)=O)C(O)C1O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>*NC(C(*)=O)C(C)OC1OC(COP(=O)(O)O)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(OP(=O)(O)OCC(O)C(O)C(O)COP(=O)(O)OCC(OC4OCC(O)C(O)C4O)C(O)C(O)CO)C3NC(C)=O)C2NC(C)=O)C(O)C1O.O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C(O)C1O	((63, 62), (16,))
397	rule0170	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.O=C(O)CC(O)C(=O)O	((48, 47), (21,), (2, 1))
418	rule0015	Cc1ncc(CO)c(C=O)c1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Cc1ncc(COP(=O)(O)O)c(C=O)c1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((6,), (22, 23))
462	rule0937	*OC1C(COP(*)(=O)O)OC(n2cnc3c(=O)[nH]c(N)nc32)C1O.O=C(O)CO>>*OC1C(COP(*)(=O)O)OC(n2cnc3c(=O)[nH]c(NC(O)C=O)nc32)C1O.O	((20,), (0, 1, 3, 4))
504	rule0002	CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	((19, 20), (3, 4, 5, 6, 7, 43))
567	rule0044	CC1OC(=O)c2c(O)cc3c(c2C1O)CC1C(C)(CCC2C(C)(C)C(=O)C=CC12C)O3.O=C(O)CCC(=O)O.O=C=O>>CC1Cc2c3c(cc(O)c2C(=O)O1)OC1(C)CCC2C(C)(C)C(=O)C=CC2(C)C1C3.O=C(O)CCC(=O)C(=O)O.O=O	((12, 13), (1, 2), (1, 0))
650	rule0009	O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1.*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3NC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC4(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O4)O3)C2O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC>>*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3NC(C)=O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(CO)OC4(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O4)O3)C2O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((18, 17), (29,))
692	rule0026	NC(CCC=O)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NC(CCC(=O)O)C(=O)O	((4,), (3, 4, 5, 6, 7, 43), (0,))
733	rule0021	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC>>CCCCCCCCC=CCCCCCCCC(=O)OC(CO)CO.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	((47,), (25, 24))
774	rule0015	*C(O)CC(=O)NC1C(OCC2OC(OP(=O)(O)O)C(NC(=O)CC(*)O)C(OC(=O)CC(*)O)C2O)OC(CO)C(O)C1OC(=O)CC(*)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*C(O)CC(=O)NC1C(OP(=O)(O)O)OC(COC2OC(CO)C(OP(=O)(O)O)C(OC(=O)CC(*)O)C2NC(=O)CC(*)O)C(O)C1OC(=O)CC(*)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((42,), (22, 23))
885	rule0937	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.CC(O)C(=O)O>>CC(=O)C(O)Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1.O	((0,), (4, 3, 1, 2))
906	rule0037	O=P(O)(O)OP(=O)(O)O.Nc1ccn(C2OC(COP(=O)(O)OC3(C(=O)O)CC(O)C(O)C(C(O)CO)O3)C(O)C2O)c(=O)n1>>Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1.O=C(O)C1(O)CC(O)C(O)C(C(O)CO)O1	((2,), (13, 10))
926	rule0317	O=C(O)CCC(=O)O.OC1=C(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c2C1O.O=C=O.O>>O=C(O)CCC(=O)C(=O)O.O=O.Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2O	((1, 2), (1, 2), (1, 0), (0,))
946	rule0001	CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O.CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1O>>CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((3, 4), (25,))
991	rule0051	CC(=O)C(=O)O.CCC=O>>CCC(O)CC(=O)C(=O)O	((0,), (2, 3))
1012	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)C1O	((21,), (24, 25))
1033	rule0008	O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	((4, 3), (16,))
1077	rule0006	*NC(Cc1ccc(O)cc1)C(*)=O.O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>*NC(Cc1ccc(OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)cc1)C(*)=O.O	((7, 8), (12,))
1077	rule0124	*NC(Cc1ccc(O)cc1)C(*)=O.O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>*NC(Cc1ccc(OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)cc1)C(*)=O.O	((8,), (12, 10))
1097	rule0044	*NC(CC(O)CCN)C(*)=O.O=C(O)CCC(=O)O.O=C=O>>*NC(CCCCN)C(*)=O.O=C(O)CCC(=O)C(=O)O.O=O	((4, 5), (1, 2), (1, 0))
1119	rule0047	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O.*c1c(*)c(*)c(OS(=O)(=O)O)c(*)c1*>>*c1c(*)c(*)c(O)c(*)c1*.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O	((17,), (7, 8))
1141	rule0002	OC1CC(c2ccccc2)Oc2ccccc21.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C1CC(c2ccccc2)Oc2ccccc21	((1, 0), (3, 4, 5, 6, 7, 47))
1162	rule0024	NC(CC(=O)O)C(=O)O>>NCCC(=O)O.O=C=O	((1, 6, 8),)
1183	rule0098	O=P(O)(O)OC1CC(O)C(CO)O1.*C1=Nc2[nH]cnc2C(=*)N1>>*C1=Nc2c(ncn2C2CC(O)C(CO)O2)C(=*)N1.O=P(O)(O)O	((5, 4), (4,))
1204	rule0583	CC(=O)C(=O)O.O=C(O)C1=CC=CC(O)C1O>>C=C(OC1C=CC=C(C(=O)O)C1O)C(=O)O.O	((0, 1, 2), (8,))
1226	rule1216	CC(=O)NC1C2OCC(O2)C(O)C1OC(C)C(=O)O.O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CC(=O)NC1C(O)OC(COP(=O)(O)O)C(O)C1OC(C)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((5, 6), (0,), (22, 23))
1248	rule0013	*C(=O)NC(CC(=O)O)C(=O)O.O>>*C(=O)O.NC(CC(=O)O)C(=O)O	((1, 3), (0,))
1330	rule0108	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=P(O)(O)OCC(O)C(O)C(O)C(O)CO	((8, 7), (3, 4, 5, 41, 42, 43))
1395	rule0125	O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O>>CC(C)(COP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O	((0,), (8, 5))
1416	rule0001	CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O.*NC(C(*)=O)C(C)O>>*NC(C(*)=O)C(C)OC1OC(CO)C(O)C(O)C1NC(C)=O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((5, 6), (8,))
1436	rule0238	C=C(C)CCOP(=O)(O)OP(=O)(O)O.CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O.O=P(O)(O)OP(=O)(O)O	((3, 1, 0), (14, 15))
1459	rule0847	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.NCC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)CN.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((21, 22), (4,), (18, 15))
1479	rule0001	CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C.CCCCCCCCCCCCCC=CC(O)C(CO)NC(C)=O>>CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C.CCCCCCCCCCCCCC=CC(O)C(COC(=O)CCCCCCCCCCCCCCCCC)NC(C)=O	((25, 24), (19,))
1500	rule0013	*C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O.O>>*C(=O)O.CC1(C)SC2C(N)C(=O)N2C1C(=O)O	((1, 3), (0,))
1520	rule0204	O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O.O=CC(O)COP(=O)(O)O>>O=C(CO)C(O)C(O)COP(=O)(O)O.O=CC(O)C(O)C(O)COP(=O)(O)O	((1, 4, 5), (1, 0))
1585	rule0039	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCC=CCCCCCCCC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((47,), (17, 19), (18, 15))
1608	rule0407	N=C(CC(=O)O)C(=O)O.OO>>NC(CC(=O)O)C(=O)O.O=O	((1, 0), (0, 1))
1629	rule0022	CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CCCCCCCCCCCC(=O)OCC(O)CO>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCC	((17, 19), (16,))
1650	rule1221	O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.O=S(=O)(O)O	((2,), (18, 15))
1672	rule0119	O=C(O)C1CCCN1.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(O)C1CCC=N1	((6, 7), (3, 4, 5, 6, 7, 47))
1717	rule0846	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(C)N.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.CC(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21, 22), (2,), (17, 15))
1800	rule0034	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.*NC(CCCCN)C(*)=O>>*NC(CCCCNC)C(*)=O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((0, 1), (7,))
1820	rule0028	O=C(O)C1OC(O)C(O)C(O)C1O>>O=C(O)C1OC(O)(CO)C(O)C1O	((5, 7, 9),)
1840	rule0354	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O>>O=C(CO)CO.O=CC(O)COP(=O)(O)O	((7, 8, 9, 12, 14, 15),)
1882	rule0002	OCC(O)C(O)C(O)CO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(CO)C(O)C(O)CO	((2, 3), (3, 4, 5, 6, 7, 47))
1902	rule0002	O=C(O)CO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=CC(=O)O	((3, 4), (3, 4, 5, 6, 7, 47))
1902	rule0754	O=C(O)CO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=CC(=O)O	((3, 1, 2), (3, 4, 5, 6, 7, 47))
1945	rule0021	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCC>>CCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CCCCCCCCC=CCCCCCCCC(=O)OC(CO)CO	((47,), (25, 24))
1967	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.*C(=O)OCC(COP(=O)(O)O)OC(*)=O>>*C(=O)OCC(CO)OC(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21,), (7, 8))
1988	rule0022	CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=P(O)(O)OCC(O)CO>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O	((15, 17), (9,))
2008	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O>>CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	((3, 4, 5, 41, 42, 43), (19, 20))
2029	rule0381	O=C(O)CCC(=O)C(=O)O.*OC1C(COP(*)(=O)O)OC(n2cnc3c(NC)ncnc32)C1O.O=O>>*OC1C(COP(*)(=O)O)OC(n2cnc3c(N)ncnc32)C1O.C=O.O=C(O)CCC(=O)O.O=C=O	((5, 7, 9), (18, 17), (0, 1))
2094	rule0110	NC(Cc1c[nH]c2ccccc12)C(=O)O.CC(C)=CCOP(=O)(O)OP(=O)(O)O>>CC(C)=CCc1cccc2[nH]cc(CC(N)C(=O)O)c12.O=P(O)(O)OP(=O)(O)O	((10,), (4, 5))
2117	rule0036	O=P(O)(O)OCC(O)C(O)C(O)CO.Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1>>Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCC(O)C(O)C(O)CO)C(O)C2O)c(=O)n1.O=P(O)(O)OP(=O)(O)O	((2,), (13, 10))
2161	rule0146	CC(=O)NCCC(N)C(=O)O>>CC1=NC(C(=O)O)CCN1.O	((7, 1, 2),)
2182	rule0013	NCCCC(NC(=O)CCN)C(=O)O.O>>NCCC(=O)O.NCCCC(N)C(=O)O	((6, 5), (0,))
2270	rule0124	*C(=O)OCC(COP(=O)(O)O)OC(*)=O.Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1>>*C(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(*)=O.O	((10,), (12, 10))
