Reaction ID	Rule	Aligned smarts	Reaction center
933	rule0046	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.*OC1C(COP(*)(=O)O)OC(n2cc(C)c(=O)[nH]c2=O)C1O>>*OC1C(COP(*)(=O)O)OC(n2ccc(=O)[nH]c2=O)C1O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((14,), (14, 15))
998	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C1O	((21,), (13, 14))
1019	rule0013	CSCCC(NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C1CCCN1C(=O)C(CCCCN)NC(=O)C1CCCN1C(=O)C(N)CCCNC(=N)N)C(N)=O.O>>CSCCC(NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1)C(N)=O.N=C(N)NCCCC(N)C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)O	((40, 39), (0,))
1042	rule0001	*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)C3NC(C)=O)C2O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3NC(C)=O)C2O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC.CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O	((43, 42), (19,))
1063	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(O)C1=CC(=O)C(O)C(O)C1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=C(O)C1=CC(O)C(O)C(O)C1	((3, 4, 5, 45, 46, 47), (5, 6))
1063	rule0678	O=C(O)C1=CC(=O)C(O)C(O)C1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=C(O)C1=CC(O)C(O)C(O)C1	((11, 3, 4, 5, 6), (3, 4, 5, 45, 46, 47))
1126	rule0118	CSCCC(=O)C(O)=CO.O=O>>CSCCC(=O)C(=O)O.O=CO	((6, 8), (0, 1))
1149	rule1100	NC(CCSCC1OC(O)C(O)C1O)C(=O)O>>CC(=O)C(=O)C(O)CO.NC(CCS)C(=O)O	((8, 7, 6, 12, 13, 5, 4),)
1169	rule0001	CC(=O)NC1C(O)CC(OP(=O)(O)OCC2OC(n3ccc(N)nc3=O)C(O)C2O)(C(=O)O)OC1C(O)C(O)CO.*OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1NC(C)=O>>*OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C1NC(C)=O.Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1	((8, 9), (19,))
1190	rule0196	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(*)O)C(*)=O.CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O>>*C(O)CC(=O)OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C1NC(C)=O.*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS)C(*)=O	((26, 25), (38,))
1212	rule0007	*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(OC3(C(=O)O)CC(O)C(NC(C)=O)C(C(O)C(O)CO)O3)C2O)C(O)C1O)C(*)O.O>>*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C(*)O.CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO	((21, 22), (0,))
1233	rule0348	CC(=O)C(O)C(O)COP(=O)(O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1>>CC(O)(CO)C(O)COP(=O)(O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	((5, 3, 1, 2), (3, 4, 5, 45, 46, 47))
1255	rule0122	*C(=O)C(CCCCN)NC(=O)C(N)CC(C)C.*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>*C(=O)C(N)CCCCN.*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)CC(C)C	((10, 9), (22,))
1295	rule0111	O=C1CC(C(=O)O)NC(=O)N1.O>>NC(=O)NC(CC(=O)O)C(=O)O	((1, 10), (0,))
1317	rule0015	O=C(O)C1=CC(O)C(O)C(O)C1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=C(O)C1=CC(OP(=O)(O)O)C(O)C(O)C1	((6,), (22, 23))
1338	rule0027	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CCCCCCCCCCCCCC)C(*)=O>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCC)C(*)=O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	((3, 4, 5, 45, 46, 47), (28, 29))
1360	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CC(C)C)C(*)=O>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CC(C)C)C(*)=O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	((3, 4, 5, 45, 46, 47), (29, 30))
1382	rule0256	CC(O)(CC(=O)O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O>>CC(=O)CC(=O)O.CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	((7, 1, 2),)
1403	rule0015	*C(=O)NC(C=O)C(O)C(O)C(O)CO.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*C(=O)NC(C=O)C(O)C(O)C(O)COP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((14,), (22, 23))
1423	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.*OP(=O)(O)O>>*O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21,), (1, 2))
1444	rule0047	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O.CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(OS(=O)(=O)O)C5O)cc4CCC3C1CCC2OS(=O)(=O)O>>CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2OS(=O)(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O	((17,), (19, 20))
1466	rule0008	OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O.*C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O>>*C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O.OCC1OC(O)(CO)C(O)C1O	((4, 5), (12,))
1466	rule0512	OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O.*C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O>>*C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O.OCC1OC(O)(CO)C(O)C1O	((10, 6, 5), (12, 10))
1507	rule0037	O=P(O)(O)OP(=O)(O)O.*OC1C(COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)OC(*)C1O>>*OC1C(COP(=O)(O)OP(=O)(O)O)OC(*)C1O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((2,), (13, 14))
1507	rule0105	*OC1C(COP(=O)(O)OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)OC(*)C1O.O=P(O)(O)OP(=O)(O)O>>*OC1C(COP(=O)(O)OP(=O)(O)O)OC(*)C1O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((4, 5), (2,))
1527	rule0002	CC(O)C(N)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>CC(=O)C(N)C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	((1, 2), (3, 4, 5, 6, 7, 43))
1615	rule0142	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.COc1cc(C=CC=O)ccc1O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>COc1cc(C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2OP(=O)(O)O)ccc1O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1	((47,), (7,), (3, 4, 5, 6, 7, 47))
1637	rule0405	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.*OC1C(COP(*)(=O)O)OC(n2cc(OCC(=O)O)c(=O)[nH]c2=O)C1O>>*OC1C(COP(*)(=O)O)OC(n2cc(O)c(=O)[nH]c2=O)C1O.Nc1ncnc2c1ncn2C1OC(C[S+](CCC(N)C(=O)O)CC(=O)O)C(O)C1O	((14,), (16, 15))
1658	rule0847	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.CCC(C)C(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)C(C)CC.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((21, 22), (8,), (18, 15))
1680	rule0001	CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O.*NC(COC1OC(C)C(O)C(O)C1O)C(*)=O>>*NC(COC1OC(C)C(O)C(OC2OC(CO)C(O)C(O)C2NC(C)=O)C1O)C(*)=O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((5, 6), (12,))
1703	rule0006	*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O>>*C(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(*)=O.O	((6, 7), (2,))
1703	rule0124	*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O>>*C(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(*)=O.O	((7,), (2, 1))
1703	rule0604	O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O.*C(=O)OCC(CO)OC(*)=O>>*C(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(*)=O.O	((7, 2, 1, 4), (7,))
1724	rule0021	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.*OC(*)=O>>*C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.*O	((47,), (2, 1))
1745	rule0055	OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O.N>>Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O.O	((9, 10), (0,))
