Reaction ID	Rule	Aligned smarts	Reaction center
541	rule0038	CCCCCC=CCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCC=CCC=CCCCCCCCC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((17, 19), (2,), (17, 15))
561	rule0124	CCCCCCCCCCCC(O)CC(=O)NC1C(OP(=O)(O)O)OC(CO)C(O)C1OC(=O)CC(O)CCCCCCCCCCC.O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>CCCCCCCCCCCC(O)CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(=O)CC(O)CCCCCCCCCCC.O	((22,), (12, 10))
606	rule0108	COc1cc(C2OCC3C(c4ccc(O)c(OC)c4)OCC23)ccc1O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1>>COc1cc(CC2COC(c3ccc(O)c(OC)c3)C2CO)ccc1O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	((5, 6), (3, 4, 5, 45, 46, 47))
626	rule0007	*NC(CCC(=O)OC)C(*)=O.O>>*NC(CCC(=O)O)C(*)=O.CO	((5, 7), (0,))
668	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.CC(=O)C(N)C(=O)O>>CC(O)C(N)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	((3, 4, 5, 41, 42, 43), (1, 2))
688	rule0025	O=C(O)C1=NC(C(=O)O)CC(O)C1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O.O=C(O)C1=NC(C(=O)O)CCC1	((10, 11), (3, 4, 5, 41, 42, 43))
708	rule0007	CCCCCCCCCCCC(=O)OCC(O)CO.O>>CCCCCCCCCCCC(=O)O.OCC(O)CO	((11, 13), (0,))
729	rule0007	CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN.O>>CCCCCC=CCC=CCCCCCCCC(=O)OC(CO)COP(=O)(O)OCCN.CCCCCCCCCCCCCCCC(=O)O	((21, 22), (0,))
750	rule0268	CC(=O)NC(CCC(=O)OP(=O)(O)O)C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1>>CC(=O)NC(CCC=O)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=P(O)(O)O	((7, 9), (3, 4, 5, 45, 46, 47))
792	rule0120	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.*OC1C(COP(*)(=O)O)OC(n2c[n+](C)c3c(=O)[nH]c(N)nc32)C1O>>*OC1C(COP(*)(=O)O)OC(n2cnc3c(=O)[nH]c(N)nc32)C1O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((14,), (15, 14))
838	rule0007	CC(=O)NC1C(O)OC(COP(=O)(O)O)C(O)C1OC(C)C(=O)O.O>>CC(=O)NC1C(O)OC(COP(=O)(O)O)C(O)C1O.CC(O)C(=O)O	((17, 18), (0,))
859	rule0002	CC(CO)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>CC(C=O)C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	((2, 3), (3, 4, 5, 6, 7, 43))
859	rule0754	CC(CO)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>CC(C=O)C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	((0, 2, 3), (3, 4, 5, 6, 7, 43))
881	rule0846	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C1CCCN1.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.O=C(O)C1CCCN1	((21, 22), (2,), (17, 15))
965	rule0125	O.CC=CCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O>>CC=CCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O	((0,), (30, 27))
987	rule0124	NC(=O)c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O	((15,), (17, 15))
1008	rule0200	CS.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>CSC.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((1,), (0, 1))
1029	rule0001	CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O.CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O>>CC(=O)NC1C(OC2C(CO)OC(OP(=O)(O)OP(=O)(O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C(NC(C)=O)C2OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O)OC(CO)C(O)C1O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((5, 6), (75,))
1052	rule0108	OC1COC(O)C(O)C1O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.OCC(O)C(O)C(O)CO	((4, 3), (3, 4, 5, 45, 46, 47))
1072	rule0007	CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C.O>>CCCCCCCCCCCCCCCC(=O)OCC(O)CO.C[N+](C)(C)CCOP(=O)(O)O	((21, 22), (0,))
1072	rule0125	O.CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C>>CCCCCCCCCCCCCCCC(=O)OCC(O)CO.C[N+](C)(C)CCOP(=O)(O)O	((0,), (22, 23))
1093	rule0434	CCCCCC=CCC(C=CC=CCC=CCCCC(=O)O)OO>>CCCCCC=CCC(=O)C=CC=CCC=CCCCC(=O)O.O	((8, 22, 23),)
1114	rule0036	CC(C)(COP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C(=O)NCCC(=O)NCCS.O=P(O)(O)OP(=O)(O)O	((7,), (18, 15))
1136	rule0342	NCCc1ccc(O)c(O)c1.O=CCc1ccc(O)cc1>>O.Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1	((4, 0), (1, 0))
1158	rule0195	CC(C)=CCCC(C)=CCNC(CCC(=O)O)C(=O)O.O=P(O)(O)OP(=O)(O)O>>CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O.NC(CCC(=O)O)C(=O)O	((9, 10), (2,))
1179	rule0136	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.O=C(O)CC(O)C(=O)O>>CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O.O=CC(=O)O	((47,), (2, 1, 3, 4, 5))
1243	rule1079	CC(=O)C=O.O=P(O)(O)O>>O=C(CO)COP(=O)(O)O	((0, 3, 4), (2,))
1264	rule0059	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.*C(=O)O>>*C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O	((47,), (1, 3))
1284	rule0031	CC(N)C(=O)O.O=CCP(=O)(O)O>>CC(=O)C(=O)O.NCCP(=O)(O)O	((1, 2), (1, 0))
1305	rule0006	CCCCCCCCCCCC(=O)O.*O>>*OC(=O)CCCCCCCCCCC.O	((11, 13), (1,))
1326	rule0197	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS)C(*)=O.*C(O)CC(=O)OC1C(O)C(CO)OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C1NC(C)=O>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(*)O)C(*)=O.CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O	((25,), (4, 6))
1371	rule0042	CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.NCCc1c[nH]c2ccccc12>>CC(=O)NCCc1c[nH]c2ccccc12.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS	((1, 3), (0,))
1391	rule0029	*C(=O)NC(CO)C(O)C=CCCCCCCCCCCCCC.*C(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(*)=O>>*C(=O)NC(COP(=O)(O)OCC[N+](C)(C)C)C(O)C=CCCCCCCCCCCCCC.*C(=O)OCC(CO)OC(*)=O	((6,), (7, 8))
1412	rule0029	CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC.NCCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O>>CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN.Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1	((22,), (7, 4))
1432	rule0002	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(*)O)C(*)=O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(*)=O)C(*)=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1	((29, 31), (3, 4, 5, 6, 7, 47))
1454	rule0001	*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)C(O)C3NC(C)=O)C2O)C(O)C1O)C(*)O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3NC(C)=O)C2O)C(O)C1O)C(*)O.CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O	((41, 40), (19,))
1475	rule0006	CCCCCCCCCCCCCCCC(=O)NCCO.CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O>>CCCCCCCCCCCCCCCC(=O)NCCOP(=O)(O)OCC(O)COC(=O)CCCCCCCCCCCCCCC.O	((19, 20), (25,))
1475	rule0124	CCCCCCCCCCCCCCCC(=O)NCCO.CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)O>>CCCCCCCCCCCCCCCC(=O)NCCOP(=O)(O)OCC(O)COC(=O)CCCCCCCCCCCCCCC.O	((20,), (25, 23))
1516	rule0011	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.*NC(CCC(=O)O)C(*)=O>>*NC(CCC(=O)OC)C(*)=O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((0, 1), (7,))
1539	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.CC(=O)OP(=O)(O)O>>CC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21,), (3, 4))
1560	rule0212	CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O.O>>C=CC(C)(O)CCC=C(C)C.O=P(O)(O)OP(=O)(O)O	((6, 8, 9, 10), (0,))
1581	rule0566	NC(CCC(=O)O)C(=O)O.N.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>NC(=O)CCC(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)O	((4, 6), (0,), (22, 19))
1604	rule0115	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCC)C(*)=O.O=C=O>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)C(*)=O.CCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	((47,), (28, 29), (1, 0))
1625	rule0050	NC(CCC(=O)O)C(=O)O.NC(CS)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>NC(CCC(=O)NC(CS)C(=O)O)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)O	((4, 6), (0,), (22, 19))
1646	rule0029	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)O.CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O>>CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O.O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((58,), (10, 7))
1667	rule0008	*NC(Cc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1)C(*)=O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>*NC(Cc1ccc(O)cc1)C(*)=O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	((9, 8), (16,))
1689	rule1183	*C=CCCCCCCCC(=O)OC(COC(*)=O)COP(=O)(O)O*.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>*OP(=O)(O)OCC(COC(*)=O)OC(=O)CCCCCCCC1CC1*.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((4, 5, 1, 2, 3), (0, 1))
1734	rule0025	NCCCC(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.NCCCC=O.O	((4, 6), (3, 4, 5, 41, 42, 43))
1754	rule0115	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=C=O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O.CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	((47,), (25, 27), (1, 0))
1774	rule0168	CSCC1OC(OP(=O)(O)O)C(O)C1O>>CSCC(O)C(O)C(=O)COP(=O)(O)O	((5, 4, 11, 12),)
1796	rule0328	*NC(CCCCNC(=O)CCCCC1CCSS1)C(*)=O.CC(=O)C(=O)O>>*NC(CCCCNC(=O)CCCCC(S)CCSC(C)=O)C(*)=O.O=C=O	((17, 18), (1, 3, 5))
1836	rule0071	O=C(O)C(O)C(O)C(O)C(O)CO>>O.O=C(O)C(=O)CC(O)C(O)CO	((3, 4, 5, 6),)
1857	rule0026	O=CCCC(=O)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C(O)CCC(=O)C(=O)O	((1,), (3, 4, 5, 6, 7, 43), (0,))
1878	rule0022	CCCCCC=CCC=CCC=CCC=CCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.*C=COCC(O)COP(=O)(O)OCCN>>*C=COCC(COP(=O)(O)OCCN)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS	((19, 21), (6,))
1898	rule0018	COc1ccc(C2COc3cc(O)ccc3C2=O)c(O)c1.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1	((6, 7), (3, 4, 5, 6, 7, 47))
1963	rule0021	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCC(=O)OCC>>CCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CCO	((47,), (5, 7))
2004	rule0051	O=C(CO)C(O)C(O)COP(=O)(O)O.C=O>>O=C(C(O)CO)C(O)C(O)COP(=O)(O)O	((2,), (0, 1))
