Reaction ID	Rule	Aligned smarts	Reaction center
310	rule0022	CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CCCCCCCCC=CCCCCCCCCOCC(O)CO>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCC=CCCCCCCCCOCC(O)COC(=O)CCCCCCCC=CCCCCCCCC	((17, 19), (23,))
331	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.Cc1ncsc1CCOP(=O)(O)O>>Cc1ncsc1CCO.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21,), (8, 9))
416	rule0339	Nc1nc2c(c(=O)[nH]1)NC(CN(C=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2>>Nc1nc2c(c(=O)[nH]1)[N+]1=CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2.O	((8, 12, 13),)
439	rule0067	O=C(O)CCCCC1SCC2NC(=O)NC21.*NC(CCCCN)C(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*NC(CCCCNC(=O)CCCCC1SCC2NC(=O)NC21)C(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((1, 2), (7,), (18, 15))
460	rule0273	CC(=O)C(=O)O.O=CC(O)COP(=O)(O)O>>CC(=O)C(O)C(O)COP(=O)(O)O.O=C=O	((1, 3, 5), (1, 0))
481	rule0168	OC1COC(O)C(O)C1O>>O=C(CO)C(O)C(O)CO	((1, 0, 4, 3),)
502	rule0137	CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=C(O)CC(=O)C(=O)O.O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.O=C(O)CC(O)(CC(=O)O)C(=O)O	((0, 1, 3), (4, 5), (0,))
522	rule0016	O.O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O>>O=P(O)(O)O.O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O	((0,), (17, 18))
543	rule0114	*C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.OO>>*CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=O	((1, 2), (0, 1))
563	rule0017	Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C2O)c(=O)[nH]1.O=P(O)(O)O>>Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C2O)c(=O)[nH]1.O	((19,), (2, 1))
628	rule0040	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CCCCCCCC)C(*)=O>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC=CCCCCCC)C(*)=O	((30, 29, 28),)
648	rule0002	CCCCCCC=CCO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>CCCCCCC=CC=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1	((8, 9), (3, 4, 5, 6, 7, 47))
670	rule0020	*C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OCC(N*)C(*)=O.O>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(*)O)C(*)=O	((1, 2), (0,))
690	rule0034	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.*NC(CCC(N)=O)C(*)=O>>*NC(CCC(=O)NC)C(*)=O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((0, 1), (6,))
731	rule0122	*OC1C(COP(*)(=O)O)OC(n2cnc3c(NC(=O)NC(C(=O)O)C(C)O)ncnc32)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>*OC1C(COP(*)(=O)O)OC(n2cnc3c(N)ncnc32)C1O.CC(O)C(NC(=O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(=O)O	((18, 17), (17,))
752	rule0032	O=C(O)C(O)C(O)C(O)C(O)CO>>O.O=C1OC(CO)C(O)C(O)C1O	((2, 9, 10),)
772	rule0039	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCC=CCC1C(=O)CCC1CCCCCC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CCC=CCC1C(=O)CCC1CCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((47,), (16, 18), (18, 15))
794	rule0006	CCCCCCCCCCCCCCCC(=O)O.*O>>*OC(=O)CCCCCCCCCCCCCCC.O	((15, 17), (1,))
840	rule0020	O=C(O)C1=CC(=O)C(O)C(O)C1.O>>O=C1CC(O)(C(=O)O)CC(O)C1O	((3, 4), (0,))
861	rule0002	O=P(O)(O)OCC(O)CO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C(CO)COP(=O)(O)O	((6, 7), (3, 4, 5, 6, 7, 43))
883	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(CO)COP(=O)(O)O>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=P(O)(O)OCC(O)CO	((3, 4, 5, 45, 46, 47), (1, 0))
904	rule0579	Nc1nc2c(c(=O)[nH]1)NC(CN(C=O)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2.*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)CCSC>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(CCSC)NC=O.Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2	((12, 11), (26,))
944	rule0125	O.CCCCCCCCCCCC(O)CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(=O)CC(O)CCCCCCCCCCC>>CCCCCCCCCCCC(O)CC(=O)NC1C(OP(=O)(O)O)OC(CO)C(O)C1OC(=O)CC(O)CCCCCCCCCCC.O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((0,), (23, 20))
989	rule0006	*OCC(O)COP(=O)(O)OCC[N+](C)(C)C.CC(=O)O>>*OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(C)=O.O	((3, 4), (3,))
1075	rule0081	NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=C(O)CC(C(=O)O)C(O)C(=O)O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(O)CCC(=O)C(=O)O.O=C=O	((3, 4, 5, 6, 7, 47), (7, 5, 4, 8, 9))
1138	rule0340	CC=O.N>>NCCO	((0, 1, 2), (0,))
1138	rule0388	CC=O.N>>NCCO	((0, 1, 2), (0,))
1160	rule0066	*NC(CCCCNC(=O)CCCCC1SCC2NC(=O)NC21)C(*)=O.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>*NC(CCCCN)C(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.O=C(O)CCCCC1SCC2NC(=O)NC21	((8, 7), (2,), (17, 15))
1181	rule0007	CC(O)CC(=O)OC(C)CC(=O)O.O>>CC(O)CC(=O)O.CC(O)CC(=O)O	((4, 6), (0,))
1202	rule0006	O=P(O)(O)OCC1OC(O)C(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O>>O.O=P(O)(O)OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	((8, 9), (11,))
1224	rule0006	NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.*OC1C(COP(=O)(O)O)OC(*)C1O>>*OC1C(COP(=O)(O)OC2C(COP(=O)(O)OP(=O)(O)OCC3OC([n+]4cccc(C(N)=O)c4)C(O)C3O)OC(n3cnc4c(N)ncnc43)C2O)OC(*)C1O.O	((37, 38), (8,))
1224	rule0124	NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.*OC1C(COP(=O)(O)O)OC(*)C1O>>*OC1C(COP(=O)(O)OC2C(COP(=O)(O)OP(=O)(O)OCC3OC([n+]4cccc(C(N)=O)c4)C(O)C3O)OC(n3cnc4c(N)ncnc43)C2O)OC(*)C1O.O	((38,), (8, 6))
1246	rule0846	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)CC(N)=O.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.NC(=O)CC(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21, 22), (2,), (17, 15))
1266	rule0436	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O.C=O>>NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O	((9,), (0, 1))
1328	rule0002	*C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>*C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	((10, 11), (3, 4, 5, 6, 7, 43))
1373	rule0283	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CCCCCCCCCCC)C(*)=O.CCCCCCCCCCCC(O)CC(=O)OC1C(N)C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C1O>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS)C(*)=O.CCCCCCCCCCCC(O)CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(=O)CC(O)CCCCCCCCCCC	((26, 25), (19,))
1414	rule0181	Cc1cc(O)c2ccccc2c1O.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1c(C)c(O)c2ccccc2c1O.O=P(O)(O)OP(=O)(O)O	((2,), (19, 20))
1477	rule0132	CCC=CCC=CCC(C=CC=CCC=CCC=CCCC(=O)O)OO>>CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O	((10, 9, 8, 24, 25),)
1498	rule0467	O=C(O)CC(O)C(=O)O.*C1=C(*)C(=O)C(*)=C(*)C1=O>>*c1c(*)c(O)c(*)c(*)c1O.O=C(O)CC(=O)C(=O)O	((4, 5), (5, 4, 2, 1, 10, 11, 8, 6))
1541	rule0168	CC1OC(O)C(O)C(O)C1O>>CC(O)C(O)C(O)C(=O)CO	((3, 2, 5, 6),)
1606	rule0081	NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C(O)C1O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C1COC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C1O.O=C=O	((3, 4, 5, 6, 7, 43), (2, 1, 3, 35, 36))
1627	rule0137	CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=CC(=O)O.O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.O=C(O)CC(O)C(=O)O	((0, 1, 3), (1, 0), (0,))
1648	rule0938	CC(=O)C(O)Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1.O>>CC(O)C(=O)O.Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1	((5, 3, 1, 2), (0,))
1670	rule0015	CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCCCCCC.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCC=CCCCCCCCC.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((23,), (22, 23))
1692	rule0006	*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4OC4OC(C)C(O)C(O)C4O)C(O)C3NC(C)=O)C2O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC.CC(=O)NC1C(O)OC(CO)C(O)C1O>>*C(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(OC4OC(CO)C(O)C(OC5OC(CO)C(O)C(O)C5NC(C)=O)C4OC4OC(C)C(O)C(O)C4O)C(O)C3NC(C)=O)C2O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC.O	((37, 38), (6,))
1715	rule0001	*OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(C)=O.*OCC(O)COP(=O)(O)O*>>*OCC(COP(=O)(O)O*)OC(C)=O.*OCC(O)COP(=O)(O)OCC[N+](C)(C)C	((17, 16), (4,))
1736	rule0386	NC(CC(=O)O)C(=O)O.N.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>NC(=O)CC(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((3, 5), (0,), (18, 15))
1776	rule0070	O=C(O)C(=O)CC(O)C(O)C(=O)O.O>>O=C(O)C(O)C(O)C(O)C(O)C(=O)O	((5, 3, 4), (0,))
1798	rule0228	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.*OC1C(COP(*)(=O)O)OC(n2cnc3c(=O)[nH]c(N)nc32)C1O>>*OC1C(COP(*)(=O)O)OC(n2cnc3c(=O)[nH]c(N(C)C)nc32)C1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((0, 1), (0, 1), (20,))
1818	rule0454	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C(O)CC1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)O	((47, 45, 46), (18, 15))
1859	rule0022	CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCCCCCCC	((13, 15), (22,))
1880	rule0001	O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C(O)C1O.CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O>>CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CC(O)C2O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((5, 6), (9,))
1900	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.*C(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(*)=O>>*C(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21,), (20, 21))
1943	rule0124	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OCC1OC(O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O.O	((17,), (2, 1))
1965	rule0098	O=P(O)(O)OC1OC(CO)C(O)C1O.O=c1[nH]c(=O)c2nc[nH]c2[nH]1>>O=P(O)(O)O.O=c1[nH]c(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1	((5, 4), (8,))
1986	rule0328	*NC(CCCCNC(=O)CCCCC1CCSS1)C(*)=O.O=C(O)CCCC(=O)C(=O)O>>*NC(CCCCNC(=O)CCCCC(S)CCSC(=O)CCCC(=O)O)C(*)=O.O=C=O	((17, 18), (6, 8, 10))
2006	rule0041	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.*C(=O)C(CC(N)=O)NC(=O)C(CCSC)NC(C)=O>>*C(=O)C(CC(N)=O)NC(=O)C(N)CCSC.CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	((47,), (17, 16))
2027	rule0016	O.O=P(O)(O)OCC1OC(CO)(OP(=O)(O)O)C(O)C1O>>O=P(O)(O)O.O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	((0,), (11, 12))
2091	rule0001	*C(=O)OC(*)CC(=O)NC1C(OP(=O)(O)O)OC(COC2OC(CO)C(OP(=O)(O)O)C(OC(=O)CC(*)OC(*)=O)C2NC(=O)CC(*)OC(*)=O)C(O)C1OC(=O)CC(*)O.*C(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C>>*C(=O)OC(*)CC(=O)NC1C(OCC2OC(OP(=O)(O)O)C(NC(=O)CC(*)O)C(OC(=O)CC(*)O)C2O)OC(CO)C(OP(=O)(O)O)C1OC(=O)CC(*)OC(*)=O.*C(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(*)=O	((1, 3), (6,))
2137	rule0113	NCCCCNCCCN.O.O=O>>NCCCC=O.NCCCN.OO	((4, 5), (0,), (0, 1))
2201	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C(O)C(=O)Cc1ccccc1>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=C(O)C(O)Cc1ccccc1	((3, 4, 5, 41, 42, 43), (3, 4))
2222	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O>>CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21,), (56, 57))
