Reaction ID	Rule	Aligned smarts	Reaction center
250	rule0121	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>C[n+]1cn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c2nc(N)[nH]c(=O)c21.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((0, 1), (5,))
271	rule0122	*C(=O)C(CC(=O)O)NC(=O)C(N)CC(C)C.*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>*C(=O)C(N)CC(=O)O.*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)CC(C)C	((9, 8), (22,))
291	rule0041	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.COc1ccc2[nH]cc(CCNC(C)=O)c2c1>>CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.COc1ccc2[nH]cc(CCN)c2c1	((47,), (12, 11))
314	rule0028	CC(C)C(O)(CC(=O)O)C(=O)O>>CC(C)C(C(=O)O)C(O)C(=O)O	((1, 3, 5),)
335	rule0565	NC(=O)CCC(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)O>>N.NC(CCC(=O)O)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((1, 0), (21,), (2, 1))
355	rule0229	C=CC(=C)CCC=C(C)CCC=C(C)C.O=P(O)(O)OP(=O)(O)O>>CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O	((0, 1, 2, 3), (2,))
377	rule0083	CCCCCC(=O)CC.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=O>>CCCCCC(=O)OCC.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O	((5, 7), (3, 4, 5, 45, 46, 47), (0, 1))
399	rule0208	NC(=O)NC=CC(=O)O.O>>N.NC=CC(=O)O.O=C=O	((0, 1, 3), (0,))
420	rule0028	O=P(O)(O)OCC1OC(O)C(O)C(O)C1O>>O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	((8, 10, 12),)
443	rule0032	Nc1ccn(C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)n1>>Nc1ccn(C2OC(CO)C3OP(=O)(O)OC32)c(=O)n1.O	((16, 10, 11),)
485	rule0051	O=C(O)CCC(=O)O.CC(=O)C(=O)O>>CC(O)(C(=O)O)C(CC(=O)O)C(=O)O	((3,), (1, 2))
632	rule0550	C[N+](C)(C)CCO.*C(=O)OCC1COP(=O)(O)O1>>*C(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C	((6,), (11, 8))
674	rule0015	CC(C)=CCCC(C)=CCCC(C)=CCO.Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1>>CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)O.Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1	((15,), (17, 18))
694	rule0174	Cc1cc(O)c2c(c1)Cc1cc(O)cc(O)c1C2=O.O=O>>Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O.O	((8,), (0, 1))
714	rule0098	O=P(O)(O)OC1OC(CO)C(O)C1O.*C1=Nc2[nH]cnc2C(=*)N1>>*C1=Nc2c(ncn2C2OC(CO)C(O)C2O)C(=*)N1.O=P(O)(O)O	((5, 4), (4,))
735	rule0081	NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.NC(C(=O)O)C(O)COP(=O)(O)O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NCC(=O)COP(=O)(O)O.O=C=O	((3, 4, 5, 6, 7, 43), (4, 2, 1, 5, 6))
776	rule0989	NC(Cc1c[nH]c2ccccc12)C(=O)O.O=CC(O)COP(=O)(O)O.O>>NC(CO)C(=O)O.O=P(O)(O)OCC(O)C(O)c1c[nH]c2ccccc12	((2, 3), (1, 0), (0,))
799	rule0010	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)OC)C(*)=O>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)O)C(*)=O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((14,), (32, 31))
823	rule0437	NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O>>C=O.NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	((11, 10, 9),)
844	rule0026	O=C(O)C1=NC(C(=O)O)CCC1.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(O)C1=NC(C(=O)O)CC(O)C1	((10,), (3, 4, 5, 6, 7, 47), (0,))
865	rule0550	NCCO.*C(=O)OCC1COP(=O)(O)O1>>*C(=O)OCC(O)COP(=O)(O)OCCN	((3,), (11, 8))
908	rule0049	CC(N)C(=O)NC(C)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)O>>CC(N)C(=O)O.CC(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((3, 5), (21,), (2, 1))
928	rule0012	*NC(*)C(=O)NCC(=O)O.*C(=O)OCC(COP(=O)(O)OCCN)OC(*)=O>>*NC(*)C(=O)NCC(=O)NCCOP(=O)(O)OCC(COC(*)=O)OC(*)=O.O	((8, 10), (14,))
948	rule0787	NC1C(O)OC(COP(=O)(O)O)C(O)C1O.O>>N.O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	((0, 1, 2, 4), (0,))
973	rule0030	NC(C(=O)O)C(O)COP(=O)(O)O.O=C(O)CCC(=O)C(=O)O>>NC(CCC(=O)O)C(=O)O.O=C(O)C(=O)C(O)COP(=O)(O)O	((1, 0), (5, 6))
993	rule0157	N=C(N)NCCCC(NC(CCC(=O)O)C(=O)O)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O>>N=C(N)NCCCC(N)C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(O)CCC(=O)C(=O)O	((9, 8), (3, 4, 5, 6, 7, 47), (0,))
1014	rule0847	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.CC(O)C(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)C(C)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((21, 22), (7,), (18, 15))
1035	rule0032	*C(*)(O)C(*)(*)O>>*C1(*)OC1(*)*.O	((3, 4, 7),)
1058	rule0489	C[N+](C)(C)CC(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=O>>C=O.CN(C)CC(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O	((0, 1), (3, 4, 5, 41, 42, 43), (0, 1))
1099	rule0016	O.NC(COP(=O)(O)O)C(=O)O>>NC(CO)C(=O)O.O=P(O)(O)O	((0,), (3, 4))
1121	rule0194	O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O.Nc1ccccc1C(=O)O>>O=C(O)c1ccccc1NC1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((8, 9), (0,))
1143	rule0383	*NC(CS)C(*)=O.CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O>>*NC(CSC(=O)CCCCCCCCCCCCC)C(*)=O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS	((4,), (13, 15))
1164	rule0066	NC(CS)C(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>NC(CS)C(=O)O.NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((4, 6), (2,), (17, 15))
1207	rule0267	O=CC(O)COP(=O)(O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O=P(O)(O)O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=C(OP(=O)(O)O)C(O)COP(=O)(O)O	((1,), (3, 4, 5, 6, 7, 47), (2,))
1250	rule0066	*OC1C(COP(*)(=O)O)OC(n2ccc(NC(C)=O)nc2=O)C1O.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>*OC1C(COP(*)(=O)O)OC(n2ccc(N)nc2=O)C1O.CC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((17, 16), (2,), (17, 15))
1290	rule0006	*OCC(O)CO.C[N+](C)(C)CCOP(=O)(O)O>>*OCC(O)COP(=O)(O)OCC[N+](C)(C)C.O	((5, 6), (9,))
1290	rule0124	*OCC(O)CO.C[N+](C)(C)CCOP(=O)(O)O>>*OCC(O)COP(=O)(O)OCC[N+](C)(C)C.O	((6,), (9, 7))
1311	rule0056	*NC(CCC(N)=O)C(*)=O.O>>*NC(CCC(=O)O)C(*)=O.N	((5, 6), (0,))
1377	rule0164	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NC(Cc1c[nH]cn1)C(=O)O>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.NC(CO)Cc1c[nH]cn1.O	((3, 4, 5, 41, 42, 43), (3, 4, 5, 41, 42, 43), (8, 9))
1418	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.CCCCCC(O)C=CC1C(=O)CC(O)C1CC=CCCCC(=O)NCCO>>CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)NCCO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	((3, 4, 5, 45, 46, 47), (10, 11))
1438	rule0029	Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1.CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOCC(COP(=O)(O)OCC(N)C(=O)O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C.NC(CO)C(=O)O	((12,), (28, 25))
1502	rule0847	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.CC(C)C(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)C(C)C.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((21, 22), (7,), (18, 15))
1522	rule0037	O=P(O)(O)OP(=O)(O)O.C=C(OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(=O)[nH]c(N)nc32)C(O)C1O)C(=O)O>>C=C(OP(=O)(O)O)C(=O)O.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((2,), (6, 7))
1545	rule0050	CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)O.NCCCCC(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCCN)C(=O)O)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)O	((52, 54), (6,), (22, 19))
1566	rule0037	O=P(O)(O)OP(=O)(O)O.*NC(Cc1ccc(OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)cc1)C(*)=O>>*NC(Cc1ccc(O)cc1)C(*)=O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((2,), (8, 9))
1587	rule0259	CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O>>C=C1C=CC(C(C)C)CCC(C)=CCC1.O=P(O)(O)OP(=O)(O)O	((1, 3, 12, 11, 13, 14, 15),)
1610	rule0944	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O.O=O>>CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(=O)C1(O)C2=O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O	((3, 4, 5, 45, 46, 47), (39, 37, 38), (0, 1))
1631	rule0230	CC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O>>C=CC(=C)CCC=C(C)C.O=P(O)(O)OP(=O)(O)O	((7, 6, 8, 9, 10),)
1674	rule0159	N=C(N)NCCCCN.O>>NC(N)=O.NCCCCN	((3, 1, 0), (0,))
1697	rule0036	O=P(O)(O)OC1OC(CO)C(O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((2,), (18, 15))
1719	rule0291	O=C(O)CCC(=O)C(=O)O.C=C(OC1C=CC=C(C(=O)O)C1O)C(=O)O>>C=C(OC1C=CC(C(=O)CCC(=O)O)C(C(=O)O)C1O)C(=O)O.O=C=O	((5, 7, 9), (6, 7))
1740	rule0075	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C>>CC(CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C.NCCS(=O)(=O)O	((47,), (4, 6))
1760	rule0023	C[S+](CCCN)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.O=C=O>>C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((4,), (1, 0))
1884	rule0044	O=c1[nH]cc(CO)c(=O)[nH]1.O=C(O)CCC(=O)O.O=C=O>>Cc1c[nH]c(=O)[nH]c1=O.O=C(O)CCC(=O)C(=O)O.O=O	((5, 6), (1, 2), (1, 0))
1904	rule0005	CO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O>>C.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=O	((0, 1), (3, 4, 5, 6, 7, 43), (0,))
1925	rule0015	CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((22,), (22, 23))
1948	rule0015	OCC1OC(O)CC1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)OCC1OC(O)CC1O	((0,), (22, 23))
1970	rule0052	Nc1c(O)cccc1C(=O)O.O=O>>NC(C(=O)O)=C(C=CC=O)C(=O)O	((1, 2, 4, 5, 6, 7), (0, 1))
1990	rule0028	O=C(O)C(O)C(O)C(O)C(=O)CO>>O=CC(O)C(O)C(O)C(O)C(=O)O	((7, 9, 11),)
1990	rule0250	O=C(O)C(O)C(O)C(O)C(=O)CO>>O=CC(O)C(O)C(O)C(O)C(=O)O	((11, 12, 9, 10),)
2010	rule0020	CCCCCCCCCCCCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O>>CCCCCCCCCCCCCCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	((21, 22), (0,))
2051	rule0040	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC=CCCCCCC)C(*)=O>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)C=CCCCCCCC)C(*)=O	((28, 29, 30),)
2074	rule0056	NC(=O)CCC(=O)C(=O)O.O>>N.O=C(O)CCC(=O)C(=O)O	((1, 0), (0,))
2097	rule0322	NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.CC(C)CCCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C.O.O>>CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=O	((3, 4, 5, 6, 7, 43), (12, 13), (0,), (0,))
2141	rule0036	*NC(CO)C(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*NC(COP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(*)=O.O=P(O)(O)OP(=O)(O)O	((4,), (18, 15))
2163	rule0029	*C(=O)NC(CO)C(O)C=CCCCCCCCCCCCCC.*C(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C>>*C(=O)NC(COP(=O)(O)OCC[N+](C)(C)C)C(O)C=CCCCCCCCCCCCCC.*C(=O)OC(CO)COC(=O)CCCCCCCC=CCCCCCCCC	((6,), (27, 28))
2185	rule0846	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)Cc1c[nH]c2ccccc12.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.NC(Cc1c[nH]c2ccccc12)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21, 22), (2,), (17, 15))
2205	rule0071	CSCC(O)C(O)C(=O)COP(=O)(O)O>>CSCCC(=O)C(=O)COP(=O)(O)O.O	((3, 4, 5, 6),)
2294	rule0224	*NC(CCCNC(=N)N)C(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*NC(CCCNC(=N)NP(=O)(O)O)C(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((9,), (22, 23))
2337	rule0400	NC(CS(=O)O)C(=O)O>>NC(CS)C(=O)O.O=O	((4, 3, 5),)
2379	rule0022	CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)O)OC(=O)CCCCCCCC=CCCCCCCCC	((17, 19), (22,))
