Reaction ID	Rule	Aligned smarts	Reaction center
283	rule0075	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C>>CC(CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C.NCCS(=O)(=O)O	((47,), (4, 6))
303	rule0131	CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>CCC=CCC=CCC=CCC=CC=CC(CC=CCCC(=O)O)OO	((15, 14, 13), (0, 1))
347	rule0123	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(OC2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)C1O)C(O)C(=O)NCCC(=O)NCCS.Nc1ncnc2[nH]cnc12>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C(=O)NCCC(=O)NCCS.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((29, 28), (6,))
368	rule0006	*C(=O)OCC(CO)OC(*)=O.C[N+](C)(C)CCOP(=O)(O)O>>*C(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(*)=O.O	((6, 7), (9,))
368	rule0124	*C(=O)OCC(CO)OC(*)=O.C[N+](C)(C)CCOP(=O)(O)O>>*C(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(*)=O.O	((7,), (9, 7))
412	rule0016	O.*C(=O)OCC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(*)=O>>*C(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(*)=O.O=P(O)(O)O	((0,), (16, 17))
434	rule0029	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)O.CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O>>CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(C)C(=O)O)C(=O)O.O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	((58,), (10, 7))
456	rule0010	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.*OC1C(COP(*)(=O)O)OC(*)C1OC>>*OC1C(COP(*)(=O)O)OC(*)C1O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((14,), (15, 14))
477	rule0013	CC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1.O>>CC(=O)O.Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1	((1, 3), (0,))
497	rule0006	CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O.C[N+](C)(C)CCOP(=O)(O)OCC(O)CO>>CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C.O	((22, 24), (13,))
518	rule0003	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NC1CC(=O)C(O)C(O)C1O>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.NC1CC(O)C(O)C(O)C1O	((3, 4, 5, 41, 42, 43), (3, 4))
559	rule0132	CCCCCC=CCC(C=CC=CCC=CCCCC(=O)NCCCC(=O)O)OO>>CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCCC(=O)O.O=O	((10, 9, 8, 28, 29),)
582	rule0025	C[N+](C)(C)CC(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1>>C[N+](C)(C)CC=O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O	((5, 7), (3, 4, 5, 41, 42, 43))
604	rule0099	NC(=O)NCCCC(N)C(=O)O.O=P(O)(O)O>>NC(=O)OP(=O)(O)O.NCCCC(N)C(=O)O	((1, 3), (2,))
624	rule0549	*C(=O)NC(COP(=O)(O)OCCN)C(*)O>>*C(=O)NC1COP(=O)(O)OC1*.NCCO	((16, 10, 7),)
665	rule0096	C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)O.O=P(O)(O)O>>C=C(OP(=O)(O)O)C(=O)O.O=C(O)C1=CC(OP(=O)(O)O)C(O)C(O)C1	((1, 2), (2,))
686	rule0028	O=CC(O)C(O)C(O)C(O)COP(=O)(O)O>>O=C(CO)C(O)C(O)C(O)COP(=O)(O)O	((1, 2, 4),)
686	rule0250	O=CC(O)C(O)C(O)C(O)COP(=O)(O)O>>O=C(CO)C(O)C(O)C(O)COP(=O)(O)O	((2, 3, 1, 0),)
748	rule0013	O=C(O)CCC(=O)NC(CCC(=O)O)C(=O)O.O>>NC(CCC(=O)O)C(=O)O.O=C(O)CCC(=O)O	((5, 7), (0,))
768	rule0044	CCC(O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=C(O)CCC(=O)O.O=C=O>>CCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=C(O)CCC(=O)C(=O)O.O=O	((2, 3), (1, 2), (1, 0))
812	rule0016	O.O=C(O)COP(=O)(O)O>>O=C(O)CO.O=P(O)(O)O	((0,), (4, 5))
836	rule0029	*C(=O)OCC(COP(=O)(O)OCC(O)CO)OC(*)=O.*C(=O)OCC(COP(=O)(O)OCC(O)CO)OC(*)=O>>*C(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(*)=O)OC(*)=O)OC(*)=O.OCC(O)CO	((16,), (11, 8))
857	rule0015	*O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((1,), (22, 23))
877	rule0311	NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O>>NC(=O)c1cccnc1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O	((8, 7), (0,))
899	rule0331	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.Nc1nc2c(c(=O)[nH]1)[N+]1=CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2	((3, 4, 5, 45, 46, 47), (9, 8))
940	rule0169	CSCC(O)C(O)C(=O)COP(=O)(O)O>>CSCC1OC(OP(=O)(O)O)C(O)C1O	((9, 4, 7, 8),)
962	rule0007	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCC(=O)O.O>>CCCCCCCCCCCCCCCC(=O)O.C[N+](C)(C)CCOP(=O)(O)OCC(CO)OC(=O)CCCC(=O)O	((15, 17), (0,))
1026	rule0030	NC(Cc1ccccc1)C(=O)O.O=CC(=O)O>>NCC(=O)O.O=C(O)C(=O)Cc1ccccc1	((1, 0), (1, 0))
1050	rule0193	*OC1C(COP(*)(=O)O)OC(n2ccc(=O)[nH]c2=O)C1O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1>>*OC1C(COP(*)(=O)O)OC(N2CCC(=O)NC2=O)C1O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1	((13, 14, 15, 17, 18, 12), (3, 4, 5, 41, 42, 43))
1070	rule0194	O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O.Nc1ncnc2[nH]cnc12>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((8, 9), (6,))
1112	rule0125	O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1>>NC(=O)C1=CN(C2OC(COP(=O)(O)O)C(O)C2O)C=CC1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O	((0,), (14, 11))
1134	rule0015	*NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*NC(CCC(=O)NC(CCC(=O)OP(=O)(O)O)C(=O)O)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((13,), (22, 23))
1177	rule0001	CCCCCCCCC=CCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C=CCCCCCCCCCCCCC.CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C>>CC(C)CCCC(C)C1CCC2C3CC=C4CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CCC12C.CCCCCCCCC=CCCCCCCCCCCCCCC(=O)NC(CO)C(O)C=CCCCCCCCCCCCCC	((29, 28), (18,))
1219	rule0012	CSCC1OC(O)C(O)C1O.Nc1ncnc2[nH]cnc12>>CSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.O	((5, 6), (6,))
1240	rule0033	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.*NC(CCCNC(=N)NC)C(*)=O>>*NC(CCCNC(=N)N)C(*)=O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((14,), (10, 9))
1262	rule0006	CC(=O)NC1C(O)OC(COP(=O)(O)O)C(O)C1O.CC(O)C(=O)O>>CC(=O)NC1C(O)OC(COP(=O)(O)O)C(O)C1OC(C)C(=O)O.O	((17, 18), (2,))
1282	rule0002	O=C(O)C1=CC(O)C(O)C(O)C1.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C(O)C1=CC(=O)C(O)C(O)C1	((5, 6), (3, 4, 5, 6, 7, 43))
1282	rule0679	NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=C(O)C1=CC(O)C(O)C(O)C1>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C(O)C1=CC(=O)C(O)C(O)C1	((3, 4, 5, 6, 7, 43), (4, 3, 11, 9, 10))
1324	rule0701	CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2	((0, 14), (3, 4, 5, 6, 7, 43))
1368	rule0015	NC(CCCCNCC(=O)C(O)C(O)CO)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>NC(CCCCNCC(=O)C(OP(=O)(O)O)C(O)CO)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((11,), (22, 23))
1389	rule0015	O=C(O)C(O)CO.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=C(O)C(O)COP(=O)(O)O	((6,), (22, 23))
1410	rule0131	COC(=O)CCCC=CCC=CCC=CCC=CCCCCCO.O=O>>COC(=O)CCCC=CC=CC(CC=CCC=CCCCCCO)OO	((11, 10, 9), (0, 1))
1430	rule0033	Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O.*OC1CC(n2cnc3c(NC)ncnc32)OC1COP(*)(=O)O>>*OC1CC(n2cnc3c(N)ncnc32)OC1COP(*)(=O)O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O	((14,), (11, 10))
1473	rule0780	C=C(C)CCOP(=O)(O)OP(=O)(O)O.O=C=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)O>>CC(O)(CCOP(=O)(O)OP(=O)(O)O)CC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((0, 1, 2), (1, 0), (21,), (2, 1))
1493	rule0021	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC>>CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN.CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	((47,), (32, 31))
1514	rule0812	Cc1ncc(COP(=O)(O)OP(=O)(O)O)c(N)n1.Cc1nc(C(=O)O)sc1CCOP(=O)(O)O>>Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1.O=C=O.O=P(O)(O)OP(=O)(O)O	((5, 6), (2, 3, 4, 6))
1535	rule0080	CC(=O)C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C=O>>NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O=C(O)CC(O)C(=O)O	((0, 1, 2), (3, 4, 5, 41, 42, 43), (1, 0))
1558	rule0097	*C(=O)OP(=O)(O)O.O=P(O)(O)OCC(O)CO>>*C(=O)OCC(O)COP(=O)(O)O.O=P(O)(O)O	((1, 3), (9,))
1601	rule0015	O=P(O)(O)OCC(O)C1OC(O)C(O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)OCC(O)C1OC(OP(=O)(O)O)C(O)C(O)C1O	((11,), (22, 23))
1665	rule0034	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.*NC(CCCNC(=N)N)C(*)=O>>*NC(CCCNC(=N)NC)C(*)=O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((0, 1), (9,))
1687	rule0756	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS)C(*)=O.O=C(O)CCCCCCCCCCCCCCCCc1ccc(O)cc1.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCCCc1ccc(O)cc1)C(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((25,), (1, 2), (18, 15))
1732	rule0017	O=C(O)C(CO)OC1OC(CO)C(O)C(O)C1O.O=P(O)(O)O>>O.O=C(O)C(COP(=O)(O)O)OC1OC(CO)C(O)C(O)C1O	((5,), (2, 1))
1752	rule0036	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C.O=P(O)(O)OP(=O)(O)O	((25,), (18, 15))
1772	rule0015	OCC1OC(O)C(O)C(O)C1O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)OCC1OC(O)C(O)C(O)C1O	((0,), (22, 23))
1794	rule0350	O=C(CO)COP(=O)(O)O.CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O>>CC(=O)C(O)C(=O)COP(=O)(O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS	((2,), (1, 3))
1814	rule0024	C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>C[S+](CCCN)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O.O=C=O	((4, 6, 8),)
1834	rule0002	OCC(O)C(O)C(O)CO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.O=C(CO)C(O)C(O)CO	((2, 3), (3, 4, 5, 6, 7, 43))
1855	rule0180	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCCCCCCCCO.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	((3, 4, 5, 45, 46, 47), (3, 4, 5, 45, 46, 47), (16, 15, 17))
1876	rule0001	CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC.CCCCCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C>>CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C.CCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C	((17, 19), (23,))
1896	rule0001	CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC(O)CO.CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C>>CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C.CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC(O)CO	((17, 19), (20,))
1917	rule0196	NC(CCSCC(N)C(=O)O)C(=O)O.O=C(O)CCC(=O)O>>NC(CCOC(=O)CCC(=O)O)C(=O)O.NC(CS)C(=O)O	((3, 4), (2,))
1938	rule0006	CC(=CC(=O)O)CCC=C(C)CCC1OC1(C)C.CO>>COC(=O)C=C(C)CCC=C(C)CCC1OC1(C)C.O	((3, 5), (1,))
1961	rule0007	CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCC[N+](C)(C)C.O>>CCCCCCCCC=CCCCCCCCC(=O)O.CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C	((17, 19), (0,))
