Reaction ID	Rule	Aligned smarts	Reaction center
424	rule0012	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.NCCO>>CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCO.O	((19, 21), (0,))
446	rule0006	*OC1C(CO)OC(*)C1O.*C1OC(COP(*)(=O)O)C(OP(=O)(O)O)C1O>>*OC1C(COP(=O)(O)OC2C(COP(*)(=O)O)OC(*)C2O)OC(*)C1O.O	((4, 5), (14,))
446	rule0124	*OC1C(CO)OC(*)C1O.*C1OC(COP(*)(=O)O)C(OP(=O)(O)O)C1O>>*OC1C(COP(=O)(O)OC2C(COP(*)(=O)O)OC(*)C2O)OC(*)C1O.O	((5,), (14, 12))
467	rule0098	O=P(O)(O)OC1OC(CO)C(O)C1O.O=c1cc[nH]c(=O)[nH]1>>O=P(O)(O)O.O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1	((5, 4), (4,))
488	rule0037	O=P(O)(O)OP(=O)(O)O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(O)C(=O)NCCC(=O)NCCS>>CC(C)(COP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((2,), (8, 9))
550	rule0284	NC(CCS)C(=O)O.CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1>>CSCCC(N)C(=O)O.Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc1)CN2	((4,), (0, 1))
594	rule0043	*OC1CC(n2ccc(N)nc2=O)OC1COP(*)(=O)O.C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O>>*OC1CC(n2cc(C)c(N)nc2=O)OC1COP(*)(=O)O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((7,), (0, 1))
635	rule0847	*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O.CC(C)CC(N)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*P(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OC(=O)C(N)CC(C)C.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((21, 22), (8,), (18, 15))
677	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)OCC(O)CO>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.OCC(O)CO	((21,), (4, 1))
697	rule0042	CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.*C(=O)C(C)N>>*C(=O)C(C)NC(C)=O.CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS	((1, 3), (5,))
717	rule0036	CC(=O)NC1C(OP(=O)(O)O)OC(CO)C(O)C1O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1>>CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O.O=P(O)(O)OP(=O)(O)O	((9,), (13, 10))
738	rule0069	N=CNC(CCC(=O)O)C(=O)O.Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2>>N=CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1.NC(CCC(=O)O)C(=O)O	((1, 2), (8,))
759	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.NC(CCOP(=O)(O)O)C(=O)O>>NC(CCO)C(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((21,), (4, 5))
779	rule0129	O=P(O)(O)OC1CC(O)C(CO)O1>>O=P(O)(O)OCC1OC(O)CC1O	((11, 4, 1),)
802	rule0114	O=C1OC(C(O)CO)C(O)=C1O.OO>>O=C1OC(C(O)CO)C(O)C1O.O=O	((8, 10), (0, 1))
847	rule0354	O=P(O)(O)OCC1OC(O)(COP(=O)(O)O)C(O)C1O>>O=C(CO)COP(=O)(O)O.O=CC(O)COP(=O)(O)O	((7, 8, 9, 16, 18, 19),)
868	rule0076	CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.NCC(=O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCC(=O)NCC(=O)O	((9, 11), (0,))
890	rule0165	NC(CO)Cc1c[nH]cn1.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NC(Cc1c[nH]cn1)C(=O)O	((2,), (3, 4, 5, 6, 7, 43), (3, 4, 5, 6, 7, 43), (0,))
911	rule0069	CC(=O)NC(CCC(=O)O)C(=O)O.NCCCC(N)C(=O)O>>CC(=O)NC(CCCN)C(=O)O.NC(CCC(=O)O)C(=O)O	((1, 3), (5,))
952	rule0070	O=C(COP(=O)(O)O)Cc1c[nH]cn1.O>>O=P(O)(O)OCC(O)C(O)c1c[nH]cn1	((8, 1, 0), (0,))
1017	rule0104	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O.O=P(O)(O)OCC(O)CO>>CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOCC(O)COP(=O)(O)O.O=P(O)(O)OP(=O)(O)O	((19, 20), (9,))
1082	rule0022	CCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CCCCCCCCC=CCCCCCCCC(=O)OC(CO)CO>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCC	((3, 5), (22,))
1103	rule0406	Nc1ncnc2c1ncn2C1OC(C[S+](CCC(N)C(=O)O)CC(=O)O)C(O)C1O.*OC1C(COP(*)(=O)O)OC(n2cc(O)c(=O)[nH]c2=O)C1O>>*OC1C(COP(*)(=O)O)OC(n2cc(OCC(=O)O)c(=O)[nH]c2=O)C1O.Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O	((22, 14), (15,))
1124	rule0032	O=C(O)C(O)C(O)C(O)C(O)COP(=O)(O)O>>O.O=C1OC(COP(=O)(O)O)C(O)C(O)C1O	((2, 9, 10),)
1167	rule0005	Oc1ccccc1O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=O.Oc1ccccc1	((1, 0), (3, 4, 5, 6, 7, 47), (0,))
1167	rule1004	Oc1ccccc1O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1.O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.O=O.Oc1ccccc1	((1, 0, 5, 6, 7), (3, 4, 5, 6, 7, 47), (0,))
1188	rule0015	*C(=O)OC(*)CC(=O)NC1C(OCC2OC(OP(=O)(O)O)C(NC(=O)CC(*)O)C(OC(=O)CC(*)O)C2O)OC(COC2(C(=O)O)CC(OC3(C(=O)O)CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(O)C(OC4OC(C(O)CO)C(O)C(O)C4O)C3O)C(C(O)CO)O2)C(OP(=O)(O)O)C1OC(=O)CC(*)OC(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O>>*C(=O)OC(*)CC(=O)NC1C(OCC2OC(OP(=O)(O)O)C(NC(=O)CC(*)O)C(OC(=O)CC(*)O)C2O)OC(COC2(C(=O)O)CC(OC3(C(=O)O)CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(OP(=O)(O)O)C(OC4OC(C(O)CO)C(O)C(O)C4O)C3O)C(C(O)CO)O2)C(OP(=O)(O)O)C1OC(=O)CC(*)OC(*)=O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O	((76,), (22, 23))
1231	rule0564	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O>>C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)(O)OP(=O)(O)O	((1, 3, 6, 8, 13, 11, 12),)
1253	rule0308	O=C(O)C=CC(=O)CC(=O)CC(=O)O>>O=C(O)Cc1cc(O)ccc1O.O=O	((0, 1, 3, 4, 5, 6, 7, 8, 9),)
1273	rule0028	O=C(O)CCC(O)(CC(=O)O)C(=O)O>>O=C(O)CCC(C(=O)O)C(O)C(=O)O	((4, 5, 7),)
1293	rule0038	CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=P(O)(O)OP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O	((19, 21), (2,), (17, 15))
1315	rule0090	*C(O)C(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.O>>*C(O)C(=O)O.NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	((3, 5), (0,))
1336	rule0002	NC(=O)NC(O)C(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NC(=O)NC(=O)C(=O)O	((4, 5), (3, 4, 5, 6, 7, 43))
1358	rule0196	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(*)=O)C(*)=O.*C(=O)OC(CO)COP(=O)(O)OCCN>>*C(=O)OCC(COP(=O)(O)OCCN)OC(*)=O.*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCS)C(*)=O	((26, 25), (6,))
1380	rule0027	NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1.CCCCCC(=O)C=CC1C(O)CC(O)C1CCCCCCC(=O)O>>CCCCCC(=O)CCC1C(O)CC(O)C1CCCCCCC(=O)O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1	((3, 4, 5, 45, 46, 47), (7, 8))
1401	rule0045	*C(=O)C1CCCN1*.O=C(O)CCC(=O)C(=O)O.O=O>>*C(=O)C1CC(O)CN1*.O=C(O)CCC(=O)O.O=C=O	((5,), (5, 7, 9), (0, 1))
1421	rule0129	O=P(O)(O)OC1OC(CO)C(O)C1O>>O=P(O)(O)OCC1OC(O)C(O)C1O	((9, 4, 1),)
1442	rule0060	CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCCCCCC(=O)O	((9, 11), (0,))
1484	rule0026	*C=O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O>>*C(=O)O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1	((1,), (3, 4, 5, 6, 7, 43), (0,))
1505	rule0467	O=P(O)(O)OCC(O)CO.*C1=C(*)C(=O)C(*)=C(*)C1=O>>*c1c(*)c(O)c(*)c(*)c1O.O=C(CO)COP(=O)(O)O	((6, 7), (5, 4, 2, 1, 10, 11, 8, 6))
1525	rule0016	O.O=C(O)C(COP(=O)(O)O)OC1OC(CO)C(O)C(O)C1O>>O=C(O)C(CO)OC1OC(CO)C(O)C(O)C1O.O=P(O)(O)O	((0,), (5, 6))
1569	rule0087	CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.CCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O>>CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	((0,), (5, 7))
1590	rule0051	CC(=O)C(=O)O.CC=O>>CC(O)CC(=O)C(=O)O	((0,), (1, 2))
1635	rule0014	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O.O=P(O)(O)OC1OC(CO)C(O)C(O)C1O>>Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O	((21,), (4, 1))
1701	rule0086	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CC(=O)C(O)C(=O)COP(=O)(O)O>>CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=C(CO)COP(=O)(O)O	((47,), (1, 3))
1701	rule0349	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS.CC(=O)C(O)C(=O)COP(=O)(O)O>>CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O.O=C(CO)COP(=O)(O)O	((47,), (1, 3))
1722	rule0026	NCCCCC=O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1.O>>NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1.NCCCCC(=O)O	((5,), (3, 4, 5, 6, 7, 43), (0,))
1763	rule0244	NC(Cc1c[nH]cn1)C(=O)O>>N.O=C(O)C=Cc1c[nH]cn1	((2, 1, 0),)
1783	rule0002	*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CCCCCCCCCCCCCCC)C(*)=O.NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1>>*NC(COP(=O)(O)OCC(C)(C)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCCCCCCCCCCCCCC)C(*)=O.NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1	((29, 30), (3, 4, 5, 6, 7, 47))
1805	rule0112	C=O.NC(Cc1c[nH]c2ccccc12)C(=O)O.OO>>CNC(Cc1c[nH]c2ccccc12)C(=O)O.O.O=O	((0, 1), (0,), (0, 1))
1825	rule0016	O.CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O>>CCCCCCCCC=CCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC.O=P(O)(O)O	((0,), (41, 42))
